X,Y,OBJECTID,CommunityID,CommunityName,Location,Latitude,Longitude,Sq_Mi_Land,Sq_Mi_Water,Section,Township,Range,Meridian,Climate,AsOfDate,IsMostRecent,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-143.355997376,63.3762791950001,414,{57519FBB-A615-4BD0-A451-9E4C5B1C2E43},Tanacross,"Tanacross is located on the south bank of the Tanana River, 12 miles northwest of Tok, at milepost 1324 of the Alaska Highway.",63.3763,-143.356,,,5,018N,011E,C,"Tanacross falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers. In the winter, cold air settles in the valley and ice fog and smoke are common. Extreme temperatures have been measured from -75 to 90 °F.",2018/09/17 08:00:00+00,1,{9BE7CAA3-9B3E-4FA0-8BB4-B8DA6B3E4F7A},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-149.384848236,61.6102537740001,415,{929B664D-4B19-44FF-A034-299BEAC5D45E},Tanaina,"Tanaina lies directly north of Wasilla, between Meadow Lakes and Fishhook, in the Mat-Su Valley. It includes housing subdivisions to the west of Wasilla-Fishhook Road. The nearby Tanaina Peak was named in 1966 in honor of the local Tanaina (Dena'ina) Athabascan Indians by the Mountaineering Club of Alaska. It lies approximately 45 miles from Anchorage.",61.6103,-149.3848,,,36,018N,001W,S,"Tanaina falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers. January temperatures range from -33 to 33 °F; July temperatures from 42 to 83 °F. The average annual precipitation is 17 inches, with 50 inches of snowfall.",2018/09/17 08:00:00+00,1,{D18DBDF3-4509-4E2E-B1B3-8A00FB90CC2B},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-152.077703397,65.17118315,416,{52BCEDDA-9254-47D3-9A2A-3B00217A0661},Tanana,"Tanana is located in Interior Alaska about two miles west of the junction of the Tanana and Yukon Rivers, 130 air miles west of Fairbanks.",65.1712,-152.0879,11.6,4,17,004N,022W,F,"Tanana falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers. The river is ice-free from mid-May through mid-October.",2018/09/17 08:00:00+00,1,{EA0A72EA-0BCC-4AC7-8175-6FF4DFC44B94},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-146.681721307,60.8684850230001,417,{A47812B1-7D27-455A-A423-CE6015545162},Tatitlek,"Tatitlek is located on the northeast shore of Tatitlek Narrows, on the Alaska Mainland in Prince William Sound. It lies near Bligh Island, southwest of Valdez by sea and 30 air miles northwest of Cordova.",60.8685,-146.6817,,,32,011S,008W,C,"Tatitlek falls within the gulf coast maritime climate zone, characterized by a rainy atmosphere, long, cold winters, and mild summers. Winter temperatures range from 17 to 28 °F; summers average 49 to 63 °F. Annual precipitation averages 28 inches of rain and 150 inches of snowfall.",2018/09/17 08:00:00+00,1,{CCF88862-FF8E-429E-BA76-E1B3F0EF536F},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-145.412064205,62.047381182,418,{A3685B4F-070E-4C85-9820-DEE25ABC695E},Tazlina,"Tazlina is located 5 miles south of Glennallen on the Richardson Highway, at mile 110.5. It is comprised of several small residential subdivisions and a business district. Copperville, Aspen Valley, Tazlina Terrace, and Copper Valley School Road are all part of this area.",62.0474,-145.4121,,,16,003N,001W,C,"Tazlina falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{72B5CBC7-CB3B-49E5-8F1A-4547F8EF76C0},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-153.279400098,63.3838864590001,419,{5E3D1CE1-F61E-4C77-8B1C-66F457350D90},Telida,"Telida is located on the south side of the Swift Fork (McKinley Fork) of the Kuskokwim River, about 50 miles northeast of Medfra.",63.3839,-153.2794,,,28,024S,029E,K,"Telida falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers. The Kuskokwim is generally ice-free from June through October.",2018/09/17 08:00:00+00,1,{150A9947-9504-48F0-86E2-562C5108710C},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-166.36520237,65.262956828,420,{FABC6EB5-588F-4AD5-B3AB-A8511EBA408A},Teller,"Teller is located on a spit between Port Clarence and Grantley Harbor, 72 miles northwest of Nome, on the Seward Peninsula.",65.2637,-166.367,1.9,0.2,1,003S,038W,K,"Teller falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers. Grantley Harbor is generally ice-free from early June to mid-October.",2018/09/17 08:00:00+00,1,{24B2E4B6-DE64-4B96-A09D-2BD761535C83},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-135.228291415,57.7810313900001,421,{E49E42CA-BF94-44E1-9650-6B93C551222E},Tenakee Springs,"Tenakee Springs is located on the east side of Chichagof Island, on the north shore of Tenakee Inlet. It lies 45 miles southwest of Juneau and 50 miles northeast of Sitka.",57.7808,-135.2228,13.8,5.3,21,047S,063E,C,"Tenakee Springs falls within the southeast maritime climate zone, characterized by cool summers, mild winters and heavy rain throughout the year.",2018/09/17 08:00:00+00,1,{936107E4-BA5D-4A60-8775-DD8AA5CB5E44},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-142.519699248,63.1380325270001,422,{AD7719EE-1C6A-44A6-93BB-D7ABA23FFF53},Tetlin,"Tetlin is located along the Tetlin River, between Tetlin Lake and the Tanana River, 20 miles southeast of Tok. It lies in the Tetlin National Wildlife Refuge. The village is connected by road to the Alaska Highway.",63.138,-142.5197,,,26,016N,015E,C,"Tetlin falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers. In the winter, cold air settles in the valley and ice fog and smoke are common. Extreme temperatures have been measured from -71 to 99 °F.",2018/09/17 08:00:00+00,1,{47F0A006-089D-4C54-A4F5-950811B925A8},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-134.324697771,58.26059675,423,{52C316A4-C26F-4D85-A9F1-53052ACADB8C},Thane,"Thane is located immediately south of downtown Juneau, within the City and Borough of Juneau's boundaries.",58.2606,-134.3247,,,5,042S,068E,C,"Thane falls within the southeast maritime climate zone, characterized by cool summers, mild winters and heavy rain year-round.",2018/09/17 08:00:00+00,1,{6354D598-DE5B-49C0-AA85-A4E4C48049E1},,,GIS_OWNER_CDO,2023/09/27 01:18:58+00
-132.134714025,56.1783467050001,424,{CFBF383A-68E8-4345-B6D8-7729D62336C8},Thoms Place,"Thoms Place is located south of Wrangell on Wrangell Island and Zimovia Strait, on Thom's Creek Road. It is about 160 miles south of Juneau and 80 miles northwest of Ketchikan.",56.1783,-132.1347,,,5,066S,086E,C,"Thoms Place falls within the southeast maritime climate zone, characterized by cool summers, mild winters and heavy rain year-round.",2018/09/17 08:00:00+00,1,{DE48A1D4-547C-48B0-A6C6-CD50F9721AEC},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-132.522822308,55.6854862610001,425,{3F597174-5CB5-4C16-8F4A-786886325C42},Thorne Bay,"Thorne Bay is 47 air miles northwest of Ketchikan on the east coast of Prince of Wales Island. On the island road system, it lies 60 miles from Hollis and 36 miles east of the Klawock Junction.",55.6898,-132.5245,25.5,4.8,27,071S,084E,C,"Thorne Bay falls within the southeast maritime climate zone, characterized by cool summers, mild winters and heavy rain throughout the year.",2018/09/17 08:00:00+00,1,{C7E6ABBF-8AC1-4A7F-A8FC-2172F08D0BDB},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-160.378791114,59.060511497,426,{5992D3C6-F615-45B1-BE46-B0FF54252CF2},Togiak,"Togiak is located at the head of Togiak Bay, 67 miles west of Dillingham. It lies in Togiak National Wildlife Refuge and is the gateway to Walrus Island Game Sanctuary.",59.0597,-160.3775,45.2,183.3,12,013S,067W,S,"Togiak falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers. Fog and high winds are prevalent during the winter. The bay is ice-free from June through mid-November.",2018/09/17 08:00:00+00,1,{334242F6-38CC-4D55-A4A9-A87F7CFF284E},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-142.987761882,63.3358964390001,427,{E7AB4B30-0C1D-4536-8571-A8835525D851},Tok,"Tok is located at the junction of the Alaska Highway and the Tok Cutoff to the Glenn Highway, at 1,635' elevation, 200 miles southeast of Fairbanks. It is called the ""Gateway to Alaska,"" as it is the first major community upon entering Alaska, 93 miles from the Canadian border.",63.3367,-142.9856,,,18,018N,013E,C,"Tok falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers. In the winter, ice fog and smoke conditions are common. Extreme temperatures have been measured from -71 to 99 °F.",2018/09/17 08:00:00+00,1,{A4E0D9EA-58B2-472B-B337-F9A28F5B6220},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-165.107234278,60.5295453630001,428,{976DFE6D-5070-41D4-B270-90EB077F8A48},Toksook Bay,"Toksook Bay is one of three villages located on Nelson Island, which lies 115 miles northwest of Bethel. It is on Kangirlvar Bay, across the water from Nunivak Island. Tununak is about 8 miles to the northwest.",60.5331,-165.109,33.1,40.9,8,005N,090W,S,"Toksook Bay falls within the western transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers.",2018/09/17 08:00:00+00,1,{9E3E6B9F-AB50-4C28-95C8-295410854266},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-146.112913422,62.097145814,429,{93A518D2-76B0-46E5-863A-02EDDEB80C98},Tolsona,"The community is located around milepost 170 of the Glenn Highway, about 17 miles west of Glennallen, at the foot of Tolsona Mountain (elevation: 2,974'). Tolsona Lake Road provides access to Tolsona and Moose Lakes.",62.0971,-146.1129,,,27,004N,005W,C,"Tolsona falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{87F8F6BC-AB4A-4643-865A-25E7EBC27F9E},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-145.179657351,61.661268675,430,{793D84BA-F572-4A23-A265-0090CCDE0F70},Tonsina,"Tonsina is located at mile 79 on the Richardson Highway, south of the Tonsina River, next to Kenny Lake, 52 miles northeast of Valdez.",61.6613,-145.1797,,,26,002S,001E,C,"Tonsina falls within the gulf coast transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{28ED5C70-8A60-4228-805D-8F927E5D5289},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-150.233766805,62.3162336710001,431,{68659E20-597A-4214-97E4-BE2A722B888B},Trapper Creek,"Trapper Creek lies between mile 107 and 133 of the George Parks Highway, in the Mat-Su Borough. It lies about 17 miles north of the Talkeetna Spur Road and west of the junction of the Chulitna, Susitna, and Talkeetna Rivers.",62.3163,-150.2339,,,29,026N,005W,S,"Trapper Creek falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{F97F38E5-1A92-4807-8A08-2520F6C6A6D6},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-160.956460467,61.0986849070001,432,{08AE02CD-C624-4EB1-9BDE-DC0B7B5D224E},Tuluksak,Tuluksak lies on the south bank of the Tuluksak River at its junction with the Kuskokwim River. The village is 35 miles northeast of Bethel.,61.0987,-160.9565,,,27,012N,066W,S,"Tuluksak falls within the western transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers.",2018/09/17 08:00:00+00,1,{C07F5AED-D383-4C93-AE46-A8222E083323},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-162.67635558,60.342784158,433,{E53D762F-9715-4E78-AE62-1FFB0D35EC03},Tuntutuliak,"Tuntutuliak is on the Qinaq River, approximately 3 miles from its confluence with the Kuskokwim River and about 40 miles from the Bering Sea coast. It lies 40 miles southwest of Bethel and 440 miles west of Anchorage.",60.3428,-162.6764,,,21,003N,077W,S,"Tuntutuliak falls within the western transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers.",2018/09/17 08:00:00+00,1,{627B536F-9E4E-4093-BFE8-8E46C1DCBD8F},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-165.251391797,60.586168984,434,{2AAC0BD8-1ED0-49FE-B5DA-1371DF532197},Tununak,"Tununak is located in a small bay on the northeast coast of Nelson Island, 115 miles northwest of Bethel and 519 miles northwest of Anchorage.",60.5862,-165.2514,,,28,006N,091W,S,"Tununak falls within the western transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers.",2018/09/17 08:00:00+00,1,{7067B13D-D24F-4165-8DD2-70FFF85FFF65},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-160.280607277,59.0751283220001,435,{70F9D3F0-0A22-421F-B1A4-0FF83845DECA},Twin Hills,"Twin Hills is located near the mouth of the Twin Hills River, a tributary of the Togiak River, 386 miles southwest of Anchorage.",59.0751,-160.2806,,,3,013S,066W,S,"Twin Hills falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers. Fog and high winds are prevalent during winter months. The Togiak River is ice-free from June through mid-November.",2018/09/17 08:00:00+00,1,{64EBD222-FC05-4450-AE33-421B790E73B4},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-147.038388279,64.877285526,436,{2416B7D2-6E1E-47A0-8550-530D41B50117},Two Rivers,Two Rivers is dispersed from mile 13 to mile 25 of Chena Hot Springs Road. It lies between the Chena and the Little Chena Rivers in the Fairbanks North Star Borough,64.8773,-147.0384,,,36,001N,003E,F,"Two Rivers falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers.",2018/09/17 08:00:00+00,1,{4306DC06-C53B-492D-8062-FE99CE39C5F7},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-151.143395425,61.0680870480001,437,{961296AC-3BF0-47EF-AA6B-7D67C6031EDD},Tyonek,"Tyonek lies on a bluff on the northwest shore of Cook Inlet, 43 miles southwest of Anchorage. Tyonek is not located directly on the Kenai Peninsula.",61.0681,-151.1434,,,1,011N,011W,S,"Tyonek falls within the gulf coast transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{FC06DA40-4385-491D-B78A-B2498C33352F},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-153.421156795,57.6827607330001,438,{108A3E28-F870-4E59-A0C0-E4AD3078C8C4},Uganik,Uganik is an abandoned village on Uganik Island. See ANCSA information.,57.7311,-153.3194,,,22,028S,025W,S,"Uganik falls within the gulf coast maritime climate zone, characterized by a rainy atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{AC4674DD-982C-4325-847B-4AF55CE0F837},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-157.399543998,57.5122875340001,439,{A3F13BA5-7501-4638-B3B8-55A7131B5C17},Ugashik,"Ugashik is located on the northwest coast of the Alaska Peninsula, 16 miles up the Ugashik River.",57.5084,-157.3998,,,16,031S,050W,S,"Ugashik falls within the southwest maritime climate zone, characterized by persistently overcast skies, high winds, and frequent cyclonic storms.",2018/09/17 08:00:00+00,1,{794996C3-720E-41B8-A5F6-AD196BA7BFC9},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-152.139833662,69.3713134340001,440,{F7151BB4-DDDE-4160-8F1A-5CDA567A345F},Umiat,"Umiat is located on the Colville River, 140 miles southwest of Deadhorse in the North Slope Borough.",69.3713,-152.1398,,,9,001S,001W,U,"Umiat falls within the arctic climate zone, characterized by seasonal extremes in temperature. Winters are long and harsh, and summers are short but warm.",2018/09/17 08:00:00+00,1,{52F0ECCE-44D3-4E8C-BD37-C26FA4CEB427},,,GIS_OWNER_CDO,2023/09/27 01:18:58+00
