X,Y,OBJECTID,PCECommunity,CommunityName,EntityName,DataYear,Population,ReportedPeriods,ResidentialCustomers,CommunityFacilitiesCustomers,OtherCustomers,ResidentialkWhEligibleforPCE,FacilitieskWhEligibleforPCE,TotalkWhEligibleforPCECredit,TotalkWhSold,TotalDieselFuelUsed,TotalCostOfFuel,AveragePriceOfFuelPerGallon,TotalNonFuelExpenses,YearToDatePCEDisbursements,TotalDieselGeneratedkWh,TotalNonDieselGeneratedkWh,TotalPurchasedkWhs,ResidentialRateBasedOn500kWh,PCERateApplied,EffectiveResidentialRate,Notes,IsMostRecent,CommunityAggRowPos
-334222.042316608,1300232.52489235,2908,Upper Kalskag PCE,Upper Kalskag,Alaska Village Electric Cooperative,2023,203,12,58,3,26,298392,32874,331266,736414,93674,320663,3.42,187993,109561,1374169,0,0,0.6571,0.4044,0.2527,Provides power to Lower Kalskag via intertie,1,1
-334222.042316608,1300232.52489235,2909,Upper Kalskag PCE,Upper Kalskag,Alaska Village Electric Cooperative,2022,200,12,69,3,26,272538,37458,309996,761970,109272,282924,2.59,151517,80404,1533433,0,0,0.5327,0.2807,0.252,Provides power to Lower Kalskag via intertie,,1
-334222.042316608,1300232.52489235,2910,Upper Kalskag PCE,Upper Kalskag,Alaska Village Electric Cooperative,2021,220,12,67,3,27,261919,24190,286109,780013,109626,295514,2.7,153798,75653,1552027,0,0,0.5095,0.2487,0.2608,Provides Power To Lower Kalskag Via Intertie,,1
-334222.042316608,1300232.52489235,2911,Upper Kalskag PCE,Upper Kalskag,Alaska Village Electric Cooperative,2020,227,12,64,3,28,265264,20186,285450,801275,115246,341994,2.97,168755,84859,1581273,0,0,0.5474,0.2847,0.2627,Provides Power To Lower Kalskag Via Intertie,,1
-334222.042316608,1300232.52489235,2912,Upper Kalskag PCE,Upper Kalskag,Alaska Village Electric Cooperative,2019,235,12,68,2,28,266275,6912,273187,804209,110873,328921,2.97,169671,78685,1554516,0,0,0.5367,0.2958,0.2409,,,1
-334222.042316608,1300232.52489235,2913,Upper Kalskag PCE,Upper Kalskag,Alaska Village Electric Cooperative,2018,231,12,65,2,29,273697,9150,282847,809476,110859,297258,2.68,176629,77937,1563307,0,0,0.5011,0.262,0.2391,,,1
-334222.042316608,1300232.52489235,2914,Upper Kalskag PCE,Upper Kalskag,Alaska Village Electric Cooperative,2017,234,12,65,2,29,277262,8551,285813,856873,109093,322492,2.96,169111,93100,1550322,0,0,0.5152,0.2977,0.2175,,,1
-334222.042316608,1300232.52489235,2915,Upper Kalskag PCE,Upper Kalskag,Alaska Village Electric Cooperative,2016,231,12,63,2,29,257650,7906,265556,803564,101447,352823,3.48,228293,97034,1419205,0,0,0.5569,0.3373,0.2196,Provides power to Lower Kalskag via intertie,,1
-334222.042316608,1300232.52489235,2916,Upper Kalskag PCE,Upper Kalskag,Alaska Village Electric Cooperative,2015,222,12,60,2,31,263965,16611,280576,765415,98790,390812,3.96,188216,110505,1347316,0,0,0.6176,0.3959,0.2217,Provides power to  Lower Kalskag via intertie,,1
-334222.042316608,1300232.52489235,2917,Upper Kalskag PCE,Upper Kalskag,Alaska Village Electric Cooperative,2014,214,12,64,1,31,258409,63541,321950,771093,98080,384657,3.92,180542,120158,1320740,0,0,0.6042,0.4021,0.2021,Provides power to  Lower Kalskag via intertie,,1
-334222.042316608,1300232.52489235,2918,Upper Kalskag PCE,Upper Kalskag,Alaska Village Electric Cooperative,2013,219,12,60,11,18,258568,11831,270399,801860,102348,417511,4.08,219875,102965,1378387,0,0,0.614,0.4187,0.1953,Provides power to  Lower Kalskag via intertie,,1
-334222.042316608,1300232.52489235,2919,Upper Kalskag PCE,Upper Kalskag,Alaska Village Electric Cooperative,2012,210,12,69,2,28,262668,72396,335064,889550,109426,470360,4.3,248568,106287,1521450,0,0,0.6534,0.4327,0.2207,Provides power to  Lower Kalskag via intertie,,1
-334222.042316608,1300232.52489235,2920,Upper Kalskag PCE,Upper Kalskag,Alaska Village Electric Cooperative,2011,223,,70,13,,277037,103657,380694,909107,107294,376896.78,3.51,230746,99219,1515225,0,0,0.5844,0.3755,0.2089,Provides power to  Lower Kalskag via intertie,,1
-334222.042316608,1300232.52489235,2921,Upper Kalskag PCE,Upper Kalskag,Alaska Village Electric Cooperative,2010,235,,68,11,,262891,98415,361306,671973,103480,293920.07,2.84,170436,87271,1400964,0,0,0.5194,0.3046,0.2148,Provides power to  Lower Kalskag via intertie,,1
-334222.042316608,1300232.52489235,2922,Upper Kalskag PCE,Upper Kalskag,Alaska Village Electric Cooperative,2006,263,,72,11,,276210,83955,360165,644777,1259541,154058.08,,,60352.07,1259541,,,0.4607,0.266,0.1947,Include's Lower Kalskag's data. Non-fuel expenses for all AVEC locations are reported with Wales as a total. Average Price of Fuel calculations could not be made due to lack of data or other circumstances.,,1
-334222.042316608,1300232.52489235,2923,Upper Kalskag PCE,Upper Kalskag,Alaska Village Electric Cooperative,2001,262,,75,6,,278627,37035,315662,588998,,,,,71233.3,,,,0.4126,0.1772,0.2354,Included with Lower Kalskag's information. Average Price of Fuel could not be calculated due to lack of data or other circumstances. Operating expenses for the AVEC communities are reported as a total for the utility in the community of Wales.,,1
331181.261595623,1914361.61081032,2924,Venetie PCE,Venetie,Venetie Village Electric,2023,185,11,107,9,16,236287,104887,341174,479990,0,0,,30000,240255,479990,0,0,0.9,0.7042,0.1958,"11 Rpts, Diesel kWh Gen 3 mths, Non-Fuel Ex 10 mths, No Fuel Used & PHouse Consm",1,1
331181.261595623,1914361.61081032,2925,Venetie PCE,Venetie,Venetie Village Electric,2022,160,12,96,9,14,199928,117763,317691,549387,69205,329619,4.76,43125,154876,602000,0,0,0.9,0.6997,0.2003,"Reported diesel kWh gen, fuel, pwrhse cons=11 months; Non- fuel expense=7 months",,1
331181.261595623,1914361.61081032,2926,Venetie PCE,Venetie,Venetie Village Electric,2021,164,5,101,7,17,73594,30877,104471,230911,32309,119277,3.69,19750,32968,322500,0,0,0.9,0.3143,0.5857,Utility Only Reported Data For 6 Months.  Non-Fuel Costs = 2 Months.,,1
331181.261595623,1914361.61081032,2927,Venetie PCE,Venetie,Venetie Village Electric,2020,174,10,94,7,17,169254,67881,237135,609201,67824,302817,4.46,29645,95179,750100,0,0,0.9,0.3345,0.5655,Only 3 Months Of Non-Fuel Costs Reported.,,1
331181.261595623,1914361.61081032,2928,Venetie PCE,Venetie,Venetie Village Electric,2019,181,12,105,9,14,183065,104119,287184,637533,87201,388766,4.46,30046,113621,730400,0,0,0.9,0.3809,0.5191,Only 3 months Non-Fuel reported,,1
331181.261595623,1914361.61081032,2929,Venetie PCE,Venetie,Venetie Village Electric,2018,192,11,104,9,13,178345,98877,277222,543006,51259,203566,3.97,19750,103541,712941,0,0,0.9,0.3917,0.5083,11 months reported,,1
331181.261595623,1914361.61081032,2930,Venetie PCE,Venetie,Venetie Village Electric,2017,189,12,104,9,13,182870,105237,288107,481447,62494,247164,3.96,134455,104936,680200,0,0,0.9,0.3594,0.5406,,,1
331181.261595623,1914361.61081032,2931,Venetie PCE,Venetie,Venetie Village Electric,2016,186,12,104,9,13,209808,81601,291409,511087,80675,348089,4.31,118500,119450,683200,0,0,0.9,0.3918,0.5082,"Aug diesel gen, fuel used, & pwrhse cons were estimated",,1
331181.261595623,1914361.61081032,2932,Venetie PCE,Venetie,Venetie Village Electric,2015,197,12,95,9,13,199577,65726,265303,476542,65495,343797,5.25,118500,131949,592700,0,0,0.92,0.4412,0.4788,,,1
331181.261595623,1914361.61081032,2933,Venetie PCE,Venetie,Venetie Village Electric,2014,181,12,94,8,13,194075,61961,256036,527333,71943,396327,5.51,105630,143030,700100,0,0,0.9,0.5277,0.3723,,,1
331181.261595623,1914361.61081032,2934,Venetie PCE,Venetie,Venetie Village Electric,2013,181,10,88,5,16,168952,58384,227336,517590,58002,324058,5.59,64110,119730,632301,0,0,0.9,0.5153,0.3847,"Only 10 Months Reported; Jul-Aug not submitted",,1
331181.261595623,1914361.61081032,2935,Venetie PCE,Venetie,Venetie Village Electric,2001,232,,74,5,,107081,73281,180362,407627,39052,74953.97,1.92,24372.81,22495.72,454990,,,0.51,0.1048,0.4052,,,1
-227607.668616794,2305095.9767901,2936,Wainwright PCE,Wainwright,North Slope Borough,2023,638,12,149,3,73,582341,102136,684477,6062755,547038,1748002,3.2,1050942,18014,7366540,0,0,0.35,0.1542,0.1958,Residential PCE Level =  Zero,1,1
-227607.668616794,2305095.9767901,2937,Wainwright PCE,Wainwright,North Slope Borough,2022,569,12,151,3,73,451830,85385,537215,6077730,557705,1875606,3.36,1095187,5664,7325238,0,0,0.15,0,0.15,Residential PCE Level =  Zero,,1
-227607.668616794,2305095.9767901,2938,Wainwright PCE,Wainwright,North Slope Borough,2021,553,12,150,3,77,458246,90653,548899,6028687,560104,1974212,3.52,1183987,6000,7361760,0,0,0.15,,0.15,Residential PCE Level =  Zero,,1
-227607.668616794,2305095.9767901,2939,Wainwright PCE,Wainwright,North Slope Borough,2020,555,12,151,3,75,450246,87667,537913,6218649,559197,1897915,3.39,1121363,6704,7587940,0,0,0.2226,,0.2226,Residential PCE Level = $0.00 Per Eligible kWh,,1
-227607.668616794,2305095.9767901,2940,Wainwright PCE,Wainwright,North Slope Borough,2019,557,12,152,3,73,469768,82862,552630,6330960,559551,1759949,3.15,1166026,6042,7492955,0,0,0.1714,,0.1714,Residential Customer Not Eligible,,1
-227607.668616794,2305095.9767901,2941,Wainwright PCE,Wainwright,North Slope Borough,2018,557,12,151,3,72,428188,61789,489977,6156837,557941,1440928,2.58,1148359,4799,7469315,0,0,0.1826,,0.1826,Residential customers not eligible,,1
-227607.668616794,2305095.9767901,2942,Wainwright PCE,Wainwright,North Slope Borough,2017,557,12,150,3,70,461335,57683,519018,6087373,526251,1742539,3.31,1074597,4724,7255820,0,0,0.1561,,0.1561,Residential customers not eligible,,1
-227607.668616794,2305095.9767901,2943,Wainwright PCE,Wainwright,North Slope Borough,2016,550,12,149,3,74,0,56903,56903,6270258,560402,2437164,4.35,985535,5336,7426160,0,0,0.15,,0.15,Residential customers not eligible,,1
-227607.668616794,2305095.9767901,2944,Wainwright PCE,Wainwright,North Slope Borough,2015,543,12,144,3,78,416016,79845,495861,6033753,517436,2149326,4.15,758978,10157,7019780,0,0,0.1595,0.0018,0.1577,,,1
-227607.668616794,2305095.9767901,2945,Wainwright PCE,Wainwright,North Slope Borough,2014,565,12,141,3,73,381739,80495,462234,5814148,478366,2063415,4.31,762403,13569,6608830,0,0,0.15,0.0094,0.1406,,,1
-227607.668616794,2305095.9767901,2946,Wainwright PCE,Wainwright,North Slope Borough,2013,572,12,142,3,74,386775,75765,462540,5657687,469420,1853769,3.95,783611,11838,6656991,0,0,0.15,0.007,0.143,,,1
-227607.668616794,2305095.9767901,2947,Wainwright PCE,Wainwright,North Slope Borough,2012,556,12,142,3,77,394827,74809,469636,4961080,489368,2096704,4.28,819194,18349,6681770,0,0,0.15,0.0158,0.1342,,,1
-227607.668616794,2305095.9767901,2948,Wainwright PCE,Wainwright,North Slope Borough,2011,551,,142,3,,406273,89432,495705,4919712,476709,2111820.87,4.43,625775,17330,5634912,0,0,0.15,0.0061,0.1439,,,1
-227607.668616794,2305095.9767901,2949,Wainwright PCE,Wainwright,North Slope Borough,2010,534,,145,3,,417834,151546,569380,5306939,481272,1739007.54,3.61,534011,31164,5966668,0,0,0.15,0.0088,0.1412,,,1
-227607.668616794,2305095.9767901,2950,Wainwright PCE,Wainwright,North Slope Borough,2006,531,,114,4,,420940,37195,458135,4638783,5419517,990430.94,2.4818,293773,12755.91,5419517,,,0.15,0.03,0.12,,,1
-227607.668616794,2305095.9767901,2951,Wainwright PCE,Wainwright,North Slope Borough,2001,545,,129,5,,250828,148383,399211,2551779,192723,255576.99,1.33,157075,4368.03,2597620,,,0.1313,0.0084,0.1229,,,1
-645492.756304416,1807658.53281773,2952,Wales PCE,Wales,Alaska Village Electric Cooperative,2023,142,12,30,5,31,163213,52700,215913,821831,41072,161936,3.94,209799,82900,781004,0,0,0.6814,0.4275,0.2539,,1,1
-645492.756304416,1807658.53281773,2953,Wales PCE,Wales,Alaska Village Electric Cooperative,2022,156,12,35,5,26,149271,49741,199012,633616,57718,168219,2.91,125994,60297,692612,0,0,0.5636,0.3101,0.2535,,,1
-645492.756304416,1807658.53281773,2954,Wales PCE,Wales,Alaska Village Electric Cooperative,2021,150,12,38,5,25,156224,50892,207116,602248,47986,138329,2.88,118747,63718,651273,0,0,0.5599,0.2966,0.2633,,,1
-645492.756304416,1807658.53281773,2955,Wales PCE,Wales,Alaska Village Electric Cooperative,2020,165,12,40,5,23,165278,48806,214084,611912,45861,153253,3.34,128874,74910,661291,0,0,0.6054,0.3398,0.2656,,,1
-645492.756304416,1807658.53281773,2956,Wales PCE,Wales,Alaska Village Electric Cooperative,2019,178,12,44,5,23,172641,37325,209966,610298,51657,174045,3.37,128760,72074,655874,0,0,0.6005,0.3564,0.2441,,,1
-645492.756304416,1807658.53281773,2957,Wales PCE,Wales,Alaska Village Electric Cooperative,2018,167,12,47,5,23,174383,44676,219059,596763,47321,135375,2.86,130215,69381,645091,0,0,0.5562,0.3144,0.2418,,,1
-645492.756304416,1807658.53281773,2958,Wales PCE,Wales,Alaska Village Electric Cooperative,2017,171,12,45,5,22,171789,47260,219049,600603,46316,123104,2.66,118534,63741,650391,0,0,0.5067,0.2897,0.217,,,1
-645492.756304416,1807658.53281773,2959,Wales PCE,Wales,Alaska Village Electric Cooperative,2016,146,12,46,5,21,171019,42403,213422,586286,47644,174085,3.65,166854,92553,641404,0,0,0.6091,0.3869,0.2222,,,1
-645492.756304416,1807658.53281773,2960,Wales PCE,Wales,Alaska Village Electric Cooperative,2015,150,12,46,6,24,158803,80718,239521,559988,48314,208457,4.31,137701,115483,634091,0,0,0.7077,0.4815,0.2262,,,1
-645492.756304416,1807658.53281773,2961,Wales PCE,Wales,Alaska Village Electric Cooperative,2014,152,12,46,7,25,155723,65299,221022,539990,48163,200454,4.16,126432,105220,628891,0,0,0.6816,0.4757,0.2059,,,1
-645492.756304416,1807658.53281773,2962,Wales PCE,Wales,Alaska Village Electric Cooperative,2013,154,12,49,8,17,160611,62863,223474,562243,48537,204359,4.21,154171,101428,631893,0,0,0.6895,0.4904,0.1991,"Oct,Nov,Feb,May reported generation < sales",,1
-645492.756304416,1807658.53281773,2963,Wales PCE,Wales,Alaska Village Electric Cooperative,2012,145,12,51,7,17,163984,63673,227657,545697,48419,223279,4.61,141887,106497,616853,0,0,0.7091,0.4856,0.2235,,,1
-645492.756304416,1807658.53281773,2964,Wales PCE,Wales,Alaska Village Electric Cooperative,2011,148,,49,7,,167756,78863,246619,532233,48530,184681.36,3.81,135090,96226,613084,0,0,0.6327,0.4214,0.2113,,,1
-645492.756304416,1807658.53281773,2965,Wales PCE,Wales,Alaska Village Electric Cooperative,2010,138,,50,7,,168704,79511,248215,542563,48046,167121.81,3.48,137613,103374,620579,0,0,0.5879,0.3696,0.2183,,,1
-645492.756304416,1807658.53281773,2966,Wales PCE,Wales,Alaska Village Electric Cooperative,2006,152,,56,6,,159851,88377,248228,518034,563366,87568.67,1.8462,17059487,62790.72,563366,56569,,0.4897,0.2936,0.1961,All kWhs generated non-diesel were wind generated. Non-fuel expenses for all AVEC locations are reported with Wales as a total.,,1
-645492.756304416,1807658.53281773,2967,Wales PCE,Wales,Alaska Village Electric Cooperative,2001,154,,55,7,,163687,75704,239391,514731,45712,57598.48,1.26,15234315,57380.3,570495,,,0.4419,0.1978,0.2441,Operating expenses for the AVEC communities are reported as a total for the utility in the community of Wales.,,1
1275681.25090895,880764.434072811,2968,Whale Pass PCE,Whale Pass,Alaska Power Company,2023,84,12,88,2,19,263198,10572,273770,449025,47938,193587,4.04,47836,16750,517653,0,0,0.3236,0.0742,0.2494,,1,1
1275681.25090895,880764.434072811,2969,Whale Pass PCE,Whale Pass,Alaska Power Company,2022,52,12,87,2,19,208972,8124,217096,445301,47204,145968,3.09,49375,6692,501583,0,0,0.3485,0.0797,0.2688,,,1
1275681.25090895,880764.434072811,2970,Whale Pass PCE,Whale Pass,Alaska Power Company,2021,57,12,83,2,19,207707,6614,214321,418995,41289,88690,2.15,44681,18,457722,0,0,0.2901,0.0005,0.2896,,,1
1275681.25090895,880764.434072811,2971,Whale Pass PCE,Whale Pass,Alaska Power Company,2020,57,12,86,2,15,194019,6625,200644,374011,33270,87504,2.63,59957,2866,435037,0,0,0.273,0.0155,0.2575,,,1
1275681.25090895,880764.434072811,2972,Whale Pass PCE,Whale Pass,Alaska Power Company,2019,43,12,82,2,15,197687,6364,204051,362031,31391,86334,2.75,72494,6246,416182,0,0,0.2931,0.0305,0.2626,,,1
1275681.25090895,880764.434072811,2973,Whale Pass PCE,Whale Pass,Alaska Power Company,2018,45,12,80,2,14,186335,9051,195386,326839,29431,69053,2.35,106644,24093,381621,0,0,0.2919,0.0429,0.249,,,1
1275681.25090895,880764.434072811,2974,Whale Pass PCE,Whale Pass,Alaska Power Company,2017,46,12,80,2,13,174600,7398,181998,309913,29304,61074,2.08,73707,46041,368831,0,0,0.4885,0.246,0.2425,,,1
1275681.25090895,880764.434072811,2975,Whale Pass PCE,Whale Pass,Alaska Power Company,2016,39,12,77,2,12,155006,4669,159675,275385,25969,67640,2.6,56618,41139,329122,0,0,0.3898,0.1604,0.2294,,,1
1275681.25090895,880764.434072811,2976,Whale Pass PCE,Whale Pass,Alaska Power Company,2015,39,12,73,2,13,155735,5470,161205,282495,27747,98169,3.54,,59634,324233,0,0,0.5833,0.3536,0.2297,,,1
1275681.25090895,880764.434072811,2977,Whale Pass PCE,Whale Pass,Alaska Power Company,2014,39,12,66,2,12,151701,4475,156176,285250,26491,105173,3.97,61949,55849,322160,0,0,0.6157,0.3901,0.2256,,,1
1275681.25090895,880764.434072811,2978,Whale Pass PCE,Whale Pass,Alaska Power Company,2013,31,12,66,2,11,142875,6633,149508,262381,25217,102988,4.08,67957,61028,294400,0,0,0.5854,0.3736,0.2118,,,1
1275681.25090895,880764.434072811,2979,Whale Pass PCE,Whale Pass,Alaska Power Company,2012,31,12,66,2,11,135490,3820,139310,255871,24662,92970,3.77,73550,47431,295840,0,0,0.6392,0.3688,0.2704,,,1
1275681.25090895,880764.434072811,2980,Whale Pass PCE,Whale Pass,Alaska Power Company,2011,60,,60,2,,130865,3085,133950,211743,22578,69184.53,3.06,82521,45683,270975,0,0,0.5498,0.302,0.2478,,,1
1275681.25090895,880764.434072811,2981,Whale Pass PCE,Whale Pass,Alaska Power Company,2010,48,,59,2,,109639,3417,113056,199223,21701,45936.13,2.12,61047,29270,266198,0,0,0.5217,0.2952,0.2265,,,1
1275681.25090895,880764.434072811,2982,Whale Pass PCE,Whale Pass,Alaska Power Company,2006,81,,53,1,,121191,994,122185,282749,347040,59263.81,2.1264,73333.23,26729.49,347040,,,0.4253,0.2556,0.1697,,,1
1275681.25090895,880764.434072811,2983,Whale Pass PCE,Whale Pass,Alaska Power Company,2001,62,,42,1,,96849,1918,98767,227420,26047,35009.74,1.34,57821.95,15515.12,283200,,,0.3406,0.1444,0.1962,,,1
-447479.312091524,1667267.50587921,2984,White Mountain PCE,White Mountain,City of White Mountain,2023,189,12,69,8,28,306225,115193,421418,800553,72552,227665,3.14,119261,122511,917276,0,0,0.55,0.3261,0.2239,Reported Non-Fuel = 9 mths,1,1
-447479.312091524,1667267.50587921,2985,White Mountain PCE,White Mountain,City of White Mountain,2022,187,12,69,8,29,234509,103077,337586,718309,66539,159599,2.4,30826,79864,864138,0,0,0.55,0.2359,0.3141,Reported non-fuel expenses = 4 months,,1
-447479.312091524,1667267.50587921,2986,White Mountain PCE,White Mountain,City of White Mountain,2021,201,11,68,8,29,232125,112419,344544,752477,66998,184023,2.75,184830,89799,878749,0,0,0.55,0.2659,0.2841,,,1
-447479.312091524,1667267.50587921,2987,White Mountain PCE,White Mountain,City of White Mountain,2020,194,12,65,8,28,225254,105648,330902,753278,66715,182715,2.74,169717,90326,902819,0,0,0.55,0.2747,0.2753,Non-Fuel Costs = 11 Months,,1
-447479.312091524,1667267.50587921,2988,White Mountain PCE,White Mountain,City of White Mountain,2019,212,12,65,8,32,233070,108554,341624,765415,65977,177696,2.69,172840,92682,870554,0,0,0.55,0.27,0.28,,,1
-447479.312091524,1667267.50587921,2989,White Mountain PCE,White Mountain,City of White Mountain,2018,209,12,65,8,29,234714,109053,343767,747765,65332,158372,2.42,183075,89548,821952,0,0,0.55,0.2569,0.2931,,,1
-447479.312091524,1667267.50587921,2990,White Mountain PCE,White Mountain,City of White Mountain,2017,187,12,70,8,28,232011,103671,335682,707621,62535,161951,2.59,185589,82057,769767,0,0,0.55,0.2812,0.2688,Unable to verify kWh gen.,,1
-447479.312091524,1667267.50587921,2991,White Mountain PCE,White Mountain,City of White Mountain,2016,203,12,70,8,27,218424,101533,319957,649283,60671,183805,3.03,167488,87037,768700,0,0,0.62,0.2674,0.3526,,,1
-447479.312091524,1667267.50587921,2992,White Mountain PCE,White Mountain,City of White Mountain,2015,197,12,70,9,27,218938,102364,321302,685661,61230,225370,3.68,158397,108416,770600,0,0,0.62,0.3294,0.2906,,,1
-447479.312091524,1667267.50587921,2993,White Mountain PCE,White Mountain,City of White Mountain,2014,188,12,70,8,29,224611,97706,322317,699130,67696,247027,3.65,156675,108439,775900,0,0,0.62,0.3365,0.2835,,,1
