X,Y,OBJECTID,CommunityName,IncorporationType,Population,Source,DataYear,CommunityAreaTypeName
-215168.893662071,1328137.49475481,6388,Crooked Creek,Unincorporated Census Designated Place,98,DCCED Certified,2023,Community
289076.708212433,1676280.02625755,6389,Goldstream,Census Designated Place,3332,DCCED Certified,2023,Community
-173607.166245054,972356.878521707,6390,South Naknek,Census Designated Place,58,DCCED Certified,2023,Community
-476821.428120612,1374720.21598731,6391,Saint Mary's,1st Class City,548,DCCED Certified,2023,Community
376473.478917899,1355325.77847079,6392,Nelchina,Unincorporated Census Designated Place,46,DCCED Certified,2023,Community
-206090.348391085,1392912.06253855,6393,Flat,Unincorporated Census Designated Place,0,DCCED Certified,2023,Place of Interest
-294537.833390566,704373.112042544,6394,Chignik Lake,Census Designated Place,66,DCCED Certified,2023,Community
1036361.46970473,1023818.04317454,6395,Pelican,1st Class City,90,DCCED Certified,2023,Community
439626.450919453,1376652.80795984,6396,Glennallen,Unincorporated Census Designated Place,424,DCCED Certified,2023,Community
409617.642624607,1371188.95131293,6397,Tolsona,Unincorporated Census Designated Place,11,DCCED Certified,2023,Community
-262309.821977796,1040822.31335393,6398,Aleknagik,2nd Class City,218,DCCED Certified,2023,Community
129044.446321741,1119364.99602203,6399,Ninilchik,Census Designated Place,955,DCCED Certified,2023,Community
526857.724192418,1587264.40703566,6400,Southeast Fairbanks Census Area,Census Area,7038,DCCED Certified,2023,Place of Interest
236418.056863762,1222751.26031248,6401,Hope,Census Designated Place,169,DCCED Certified,2023,Community
509905.928918785,1453550.89653864,6402,Slana,Unincorporated Census Designated Place,117,DCCED Certified,2023,Community
43178.2686273217,801116.138837186,6403,Old Harbor,2nd Class City,206,DCCED Certified,2023,Community
297449.874534081,1667250.60630432,6404,Fairbanks,Home Rule City,31706,DCCED Certified,2023,Community
66074.8030919999,874380.191229062,6405,Port Lions,2nd Class City,165,DCCED Certified,2023,Community
-167086.034700021,1306714.056421,6406,Sleetmute,Unincorporated Census Designated Place,71,DCCED Certified,2023,Community
156452.014920858,1170083.82068712,6407,Kalifornsky,Census Designated Place,8945,DCCED Certified,2023,Community
-420789.472216209,1216092.39865664,6408,Napaskiak,2nd Class City,492,DCCED Certified,2023,Community
367732.924374864,1834380.69863958,6409,Birch Creek,Unincorporated Census Designated Place,28,DCCED Certified,2023,Community
-197747.117891587,917108.463237619,6410,Egegik,2nd Class City,29,DCCED Certified,2023,Community
166016.327915764,1395528.43431821,6411,Petersville,Census Designated Place,28,DCCED Certified,2023,Community
251772.212861708,1297369.94536932,6412,Gateway,Census Designated Place,6249,DCCED Certified,2023,Community
-446971.034695754,1236062.1002801,6413,Atmautluak,Unincorporated Census Designated Place,355,DCCED Certified,2023,Community
-637704.863437468,1341749.52325604,6414,Hooper Bay,2nd Class City,1351,DCCED Certified,2023,Community
160335.189559504,1170577.6343987,6415,Kenai Peninsula Borough,2nd Class Borough,60898,DCCED Certified,2023,Community
-18953.78281647,1449357.30499281,6416,Nikolai,2nd Class City,92,DCCED Certified,2023,Community
-371094.24472425,2037130.98635703,6417,Red Dog Mine,Census Designated Place,5,DCCED Certified,2023,Place of Interest
-446429.983732929,1027721.74376969,6418,Platinum,2nd Class City,52,DCCED Certified,2023,Community
84278.8266749924,856732.114235153,6419,Womens Bay,Census Designated Place,783,DCCED Certified,2023,Place of Interest
-213526.505118015,995860.150287589,6420,Portage Creek,Unincorporated Census Designated Place,4,DCCED Certified,2023,Place of Interest
389072.307254684,1871099.7990719,6421,Fort Yukon,2nd Class City,477,DCCED Certified,2023,Community
392913.405986853,1600383.39171041,6422,Whitestone,Unincorporated Census Designated Place,140,DCCED Certified,2023,Community
403399.816431679,1583732.98732988,6423,Fort Greely,Unincorporated Census Designated Place,383,DCCED Certified,2023,Community
252539.389950794,1132499.65047691,6424,Seward,Home Rule City,2582,DCCED Certified,2023,Community
1144735.21044678,1001399.40699281,6425,Angoon,2nd Class City,343,DCCED Certified,2023,Community
1303728.51185933,820922.606672623,6426,Klawock Lake,Unincorporated,24,DCCED Certified,2023,Community
231978.883433856,1606209.63576818,6427,Anderson,2nd Class City,242,DCCED Certified,2023,Community
158598.943293933,1674612.30815467,6428,Manley Hot Springs,Unincorporated Census Designated Place,103,DCCED Certified,2023,Community
-805516.283468307,1625678.8536362,6429,Savoonga,2nd Class City,838,DCCED Certified,2023,Community
329326.301743621,1328445.71063366,6430,Glacier View,Census Designated Place,248,DCCED Certified,2023,Community
177264.593817685,1732264.30105381,6431,Rampart,Unincorporated Census Designated Place,49,DCCED Certified,2023,Community
-289404.995552482,1009209.35286284,6432,Manokotak,2nd Class City,495,DCCED Certified,2023,Community
205612.056276728,1356772.7150459,6433,Susitna North,Census Designated Place,1706,DCCED Certified,2023,Place of Interest
-338183.868432756,1681583.88085712,6434,Koyuk,2nd Class City,308,DCCED Certified,2023,Community
261561.127181819,1304170.02414885,6435,Lazy Mountain,Census Designated Place,1538,DCCED Certified,2023,Place of Interest
-394185.079115077,1652848.70247964,6436,Elim,2nd Class City,358,DCCED Certified,2023,Community
244849.960668467,1554216.33053856,6437,Denali Borough,Non-Unified Home Rule Borough,1663,DCCED Certified,2023,Community
-203122.023166344,839451.616636022,6438,Ugashik,Census Designated Place,4,DCCED Certified,2023,Place of Interest
289882.564494981,1325244.7520765,6439,Chickaloon,Census Designated Place,266,DCCED Certified,2023,Community
356847.573255333,1347480.39031364,6440,Eureka Roadhouse,Census Designated Place,27,DCCED Certified,2023,Place of Interest
-352628.310789471,2220589.21235648,6441,Point Lay,Census Designated Place,269,DCCED Certified,2023,Community
262871.326125714,1311333.08417726,6442,Buffalo Soapstone,Census Designated Place,1109,DCCED Certified,2023,Place of Interest
-324001.743176981,1797365.25911133,6443,Buckland,2nd Class City,588,DCCED Certified,2023,Community
243840.798915417,1300864.27998361,6444,Tanaina,Census Designated Place,9078,DCCED Certified,2023,Community
194567.15888356,1376852.45079043,6445,Trapper Creek,Census Designated Place,540,DCCED Certified,2023,Community
422841.771775656,1763917.60948005,6446,Central,Unincorporated Census Designated Place,60,DCCED Certified,2023,Community
-578885.345951845,1762943.31139869,6447,Brevig Mission,2nd Class City,428,DCCED Certified,2023,Community
1007107.40951449,1181897.81569748,6448,Covenant Life,Census Designated Place,63,DCCED Certified,2023,Place of Interest
-596795.257346521,1758159.20354868,6449,Port Clarence,Unincorporated Census Designated Place,0,DCCED Certified,2023,Place of Interest
-280400.010158442,779012.789207092,6450,Port Heiden,2nd Class City,82,DCCED Certified,2023,Community
254074.437006868,1139939.1831959,6451,Bear Creek,Census Designated Place,1987,DCCED Certified,2023,Community
250360.007387906,1310626.65046863,6452,Fishhook,Census Designated Place,6133,DCCED Certified,2023,Community
256230.40442159,1305085.13899414,6453,Farm Loop,Census Designated Place,2837,DCCED Certified,2023,Place of Interest
153610.679907259,1235054.74586276,6454,Tyonek,Census Designated Place,143,DCCED Certified,2023,Community
194914.793581174,1233370.28345529,6455,Point Possession,Census Designated Place,13,DCCED Certified,2023,Place of Interest
-292240.212580172,1301035.4502126,6456,Aniak,2nd Class City,439,DCCED Certified,2023,Community
-861998.954714851,1650244.0948119,6457,Gambell,2nd Class City,630,DCCED Certified,2023,Community
150303.757152971,1177925.81354164,6458,Kenai,Home Rule City,7614,DCCED Certified,2023,Community
258509.627423267,1300733.9298901,6459,Matanuska-Susitna Borough,2nd Class Borough,113920,DCCED Certified,2023,Community
426029.980627152,1191959.98080526,6460,Chugach Census Area,Census Area,6868,DCCED Certified,2023,Place of Interest
-5570.33705066545,1088614.44941918,6461,Pedro Bay,Census Designated Place,34,DCCED Certified,2023,Community
336780.097800654,1631148.60229834,6462,Salcha,Census Designated Place,1012,DCCED Certified,2023,Community
285218.615036364,1667877.30889756,6463,Ester,Census Designated Place,2471,DCCED Certified,2023,Community
445412.654199145,1394980.58120467,6464,Gulkana,Unincorporated Census Designated Place,80,DCCED Certified,2023,Community
1325134.35553692,790122.884727753,6465,Hydaburg,1st Class City,337,DCCED Certified,2023,Community
409517.618309251,1262298.80655847,6466,Valdez,Home Rule City,3852,DCCED Certified,2023,Community
-101342.589397113,2367854.81608432,6467,Utqiagvik,1st Class City,4552,DCCED Certified,2023,Community
607201.733363458,1498808.18226227,6468,Northway,Unincorporated Census Designated Place,226,DCCED Certified,2023,Community
95011.6199027456,866766.181137952,6469,Kodiak Island Borough,2nd Class Borough,12721,DCCED Certified,2023,Community
109596.61769265,1887280.78080124,6470,Evansville,Unincorporated Census Designated Place,6,DCCED Certified,2023,Place of Interest
1389546.15986738,828859.61142743,6471,Ketchikan Gateway Borough,2nd Class Borough,13475,DCCED Certified,2023,Community
252111.361441837,1739671.1759748,6472,Livengood,Unincorporated Census Designated Place,21,DCCED Certified,2023,Place of Interest
-26066.0341954539,839943.217720194,6473,Karluk,Census Designated Place,28,DCCED Certified,2023,Community
262841.989433413,1294542.10965787,6474,Butte,Census Designated Place,3741,DCCED Certified,2023,Community
-611414.696738958,1229766.58859209,6475,Tununak,Unincorporated Census Designated Place,402,DCCED Certified,2023,Community
105904.171318265,847470.945897264,6476,Chiniak,Census Designated Place,55,DCCED Certified,2023,Place of Interest
-272641.915673634,708171.073460952,6477,Chignik,2nd Class City,56,DCCED Certified,2023,Community
1050531.08053102,1080255.13578639,6478,Gustavus,2nd Class City,655,DCCED Certified,2023,Community
-228053.382392943,1604048.25793828,6479,Kaltag,2nd Class City,138,DCCED Certified,2023,Community
82660.7654770898,1547419.64733426,6480,Lake Minchumina,Unincorporated Census Designated Place,30,DCCED Certified,2023,Place of Interest
-227608.903441933,2305095.99376599,6481,Wainwright,2nd Class City,639,DCCED Certified,2023,Community
-680552.401707761,1832482.91683757,6482,Diomede,2nd Class City,75,DCCED Certified,2023,Community
-475946.828570827,1181762.56330012,6483,Tuntutuliak,Unincorporated Census Designated Place,490,DCCED Certified,2023,Community
-493157.205972101,1140801.35265554,6484,Kongiganak,Unincorporated Census Designated Place,511,DCCED Certified,2023,Community
329640.274857573,1651455.33846349,6485,Eielson AFB,Census Designated Place,3392,DCCED Certified,2023,Place of Interest
-944351.012307502,843619.589031185,6486,Saint George,2nd Class City,49,DCCED Certified,2023,Community
574649.399645128,1512987.82606618,6487,Tetlin,Unincorporated Census Designated Place,148,DCCED Certified,2023,Community
1067005.80161576,1085346.5263133,6488,Excursion Inlet,Census Designated Place,24,DCCED Certified,2023,Place of Interest
315854.710836704,1659546.15141432,6489,North Pole,Home Rule City,2328,DCCED Certified,2023,Community
132689.640155183,1055857.66562634,6490,Seldovia Village,Census Designated Place,194,DCCED Certified,2023,Community
-107963.937147732,1038397.51307668,6491,Igiugig,Census Designated Place,67,DCCED Certified,2023,Community
-602751.944810066,580773.162306054,6492,False Pass,2nd Class City,394,DCCED Certified,2023,Community
796586.766796008,1148740.88735429,6493,City and Borough of Yakutat,Non-Unified Home Rule Borough,677,DCCED Certified,2023,Community
-553099.206449505,613456.321491174,6494,Cold Bay,2nd Class City,57,DCCED Certified,2023,Community
-255125.567695575,1013454.46873694,6495,Dillingham,1st Class City,2118,DCCED Certified,2023,Community
285878.175035597,1664626.53109691,6496,Chena Ridge,Census Designated Place,6002,DCCED Certified,2023,Place of Interest
-136930.264533332,1645322.8711367,6497,Galena,1st Class City,452,DCCED Certified,2023,Community
-604791.300692952,1371265.34480727,6498,Scammon Bay,2nd Class City,596,DCCED Certified,2023,Community
252670.026544836,1129075.20114322,6499,Lowell Point,Census Designated Place,79,DCCED Certified,2023,Community
431611.370034326,1575600.54128973,6500,Deltana,Unincorporated Census Designated Place,2410,DCCED Certified,2023,Community
1115220.67484787,940259.297605514,6501,City and Borough of Sitka,Unified Home Rule Borough,8231,DCCED Certified,2023,Community
175085.670330308,1176576.11234441,6502,Sterling,Census Designated Place,6225,DCCED Certified,2023,Community
-410657.157081019,1531965.93288483,6503,Stebbins,2nd Class City,631,DCCED Certified,2023,Community
146877.231050315,1197440.03788172,6504,Nikiski,Census Designated Place,4518,DCCED Certified,2023,Community
94892.9302364204,2021732.26164827,6505,Anaktuvuk Pass,2nd Class City,405,DCCED Certified,2023,Community
1077159.1230103,1050160.43867859,6506,Whitestone Logging Camp,Unincorporated Census Designated Place,2,DCCED Certified,2023,Place of Interest
1092079.59872,1053000.44385487,6507,Hoonah-Angoon Census Area,Census Area,2298,DCCED Certified,2023,Place of Interest
-442314.158471233,1163545.02028242,6508,Eek,2nd Class City,392,DCCED Certified,2023,Community
121199.389118617,1089266.55987276,6509,Anchor Point,Census Designated Place,2295,DCCED Certified,2023,Community
1108.94767894523,837018.962758935,6511,Larsen Bay,2nd Class City,37,DCCED Certified,2023,Community
1296029.36558087,812250.576492947,6512,Craig,1st Class City,1019,DCCED Certified,2023,Community
-346518.522618255,1617843.84290081,6513,Shaktoolik,2nd Class City,249,DCCED Certified,2023,Community
-574544.346944187,1754008.56663688,6514,Teller,2nd Class City,225,DCCED Certified,2023,Community
219653.533150323,1255116.11945574,6515,Municipality of Anchorage,Unified Home Rule Borough,289653,DCCED Certified,2023,Community
-394886.386127338,1816964.99104262,6516,Deering,2nd Class City,187,DCCED Certified,2023,Community
