X,Y,OBJECTID,CommunityID,CommunityName,IncorporationType,AreaType,BoroughCensusArea,ANCSARegionalCorporation,NativeRegionalHealthCarePro,ANCSARegionalNonProfit,SchoolDistrict,DCRAAlaskaRegion,ClimateRegion,EnergyRegion,EconomicRegion,ARDORRegion,RecordersOffice,Section,Township,Range,Meridian,sqMiLand,sqMiWater
1033755.937641,1180028.29625673,1909,{EA2C7BBD-7821-4F3C-9291-9F797D30FF7B},Lutak,CDP,Place of Interest,Haines Borough,Sealaska Corporation,Southeast Alaska Regional Health Consortium,Central Council of the Tlingit and Haida Indian Tribes of Alaska,Haines Borough School District,Southeast Region,Southeast Maritime,Southeast,Southeast Economic Region,Southeast Conference,Haines - 106,31,029S,059E,C,,
1003259.47458598,1186954.47905465,1910,{4D3AB901-46B6-47E7-B8D1-D6869F97799F},Mosquito Lake,CDP,Place of Interest,Haines Borough,Sealaska Corporation,Southeast Alaska Regional Health Consortium,Central Council of the Tlingit and Haida Indian Tribes of Alaska,Haines Borough School District,Southeast Region,Southeast Maritime,Southeast,Southeast Economic Region,Southeast Conference,Haines - 106,15,028S,055E,C,,
1047830.11278108,1166265.10473529,1911,{81BDA0B4-0CF3-41FD-B749-2E3923D9E10F},Mud Bay,CDP,Place of Interest,Haines Borough,Sealaska Corporation,Southeast Alaska Regional Health Consortium,Central Council of the Tlingit and Haida Indian Tribes of Alaska,Haines Borough School District,Southeast Region,Southeast Maritime,Southeast,Southeast Economic Region,Southeast Conference,Haines - 106,30,031S,060E,C,,
194916.035001071,1233370.1750972,1912,{31997E44-F3ED-4BD0-87C7-471DA4CF099D},Point Possession,CDP,Place of Interest,Kenai Peninsula Borough,"Cook Inlet Region, Incorporated",Southcentral Foundation,"Cook Inlet Tribal Council, Incorporated",Kenai Peninsula Borough School District,Gulf Coast Region,Gulf Coast Transitional,Railbelt,Gulf Coast Economic Region,Kenai Peninsula Economic Development District,Kenai - 302,20,011N,006W,S,0,0
-28070.7691618467,1062599.92064299,1913,{966F0EEE-4376-4C8B-B1B8-6201D91E3EB4},Pope-Vannoy Landing,CDP,Place of Interest,Lake and Peninsula Borough,Bristol Bay Native Corporation,Southcentral Foundation,"Bristol Bay Native Association, Incorporated",Lake and Peninsula Borough School District,Southwest Region,Western Transitional,Bristol Bay,Southwest Economic Region,Southwest Alaska Municipal Conference,Iliamna - 320,23,007S,031W,S,,
217277.130689913,2262085.46202091,1914,{A86C2FBC-0704-4117-9A7E-E4A3DD3415BD},Prudhoe Bay,CDP,Place of Interest,North Slope Borough,Arctic Slope Regional Corporation,"Arctic Slope Native Association, Limited","Arctic Slope Native Association, Limited",North Slope Borough School District,Northern Region,Arctic,North Slope,Northern Economic Region,,Barrow - 413,4,010N,015E,U,,
-371093.040025347,2037130.9505182,1915,{1A6B04A0-B2D4-4ED2-9956-796E120EA73D},Red Dog Mine,CDP,Place of Interest,Northwest Arctic Borough,"NANA Regional Corporation, Incorporated",Maniilaq Association,Maniilaq Association,Northwest Arctic Borough School District,Northwest Region,Arctic,Northwest Arctic,Northern Economic Region,Northwest Arctic Borough Economic Development Council,Barrow - 413,20,031N,018W,K,,
146259.342377647,1335446.67730031,1916,{6F43A244-13B0-42B5-92FB-6D2ACE90ED71},Skwentna,CDP,Place of Interest,Matanuska-Susitna Borough,"Cook Inlet Region, Incorporated",Southeast Alaska Regional Health Consortium,"Cook Inlet Tribal Council, Incorporated",Matanuska-Susitna Borough School District,Southcentral Region,Transitional,Railbelt,Anchorage/Mat-Su Economic Region,,Anchorage - 301,25,022N,011W,S,,
295956.11995334,1663903.37771941,1917,{06C11331-3BBB-4E38-B7C8-8E9706C868E8},South Van Horn,CDP,Place of Interest,Fairbanks North Star Borough,"Doyon, Limited",Bristol Bay Area Health Corporation,Tanana Chiefs Conference,Fairbanks North Star Borough School District,Interior Region,Continental,Railbelt,Interior Economic Region,Fairbanks North Star Borough Economic Development Commission,Fairbanks - 401,21,001S,001W,F,,
307884.478915851,1674157.73985496,1918,{70C8E48C-BFDB-49A3-ABA9-0B244839932A},Steele Creek,CDP,Place of Interest,Fairbanks North Star Borough,"Doyon, Limited",Norton Sound Health Corporation,Tanana Chiefs Conference,Fairbanks North Star Borough School District,Interior Region,Continental,Railbelt,Interior Economic Region,Fairbanks North Star Borough Economic Development Commission,Fairbanks - 401,23,001N,001E,F,,
247253.877321166,1219683.79706974,1919,{C94A527A-FE5F-481B-BCAA-88435D1E5189},Sunrise,CDP,Place of Interest,Kenai Peninsula Borough,"Cook Inlet Region, Incorporated",Yukon-Kuskokwim Health Corporation,"Cook Inlet Tribal Council, Incorporated",Kenai Peninsula Borough School District,Gulf Coast Region,Gulf Coast Maritime,Railbelt,Gulf Coast Economic Region,Kenai Peninsula Economic Development District,Seward - 314,10,009N,001W,S,,
205613.297295645,1356772.61488656,1920,{3366F161-F33D-48D6-A9DD-79C2B203D73C},Susitna North,CDP,Place of Interest,Matanuska-Susitna Borough,"Cook Inlet Region, Incorporated",Southcentral Foundation,"Cook Inlet Tribal Council, Incorporated",Matanuska-Susitna Borough School District,Southcentral Region,Transitional,Railbelt,Anchorage/Mat-Su Economic Region,,Talkeetna - 321,32,024N,004W,S,,
243842.042777831,1300864.17626285,1921,{929B664D-4B19-44FF-A034-299BEAC5D45E},Tanaina,CDP,Community,Matanuska-Susitna Borough,"Cook Inlet Region, Incorporated","Tanana Chiefs Conference, Department of Health Services","Cook Inlet Tribal Council, Incorporated",Matanuska-Susitna Borough School District,Southcentral Region,Transitional,Railbelt,Anchorage/Mat-Su Economic Region,,Palmer - 311,36,018N,001W,S,,
-203120.802868854,839451.471422542,1922,{A3F13BA5-7501-4638-B3B8-55A7131B5C17},Ugashik,CDP,Place of Interest,Lake and Peninsula Borough,Bristol Bay Native Corporation,Bristol Bay Area Health Corporation,"Bristol Bay Native Association, Incorporated",Lake and Peninsula Borough School District,Southwest Region,Southwest Maritime,Bristol Bay,Southwest Economic Region,Southwest Alaska Municipal Conference,Kvichak - 310,16,031S,050W,S,,
84280.0688056048,856731.978623995,1923,{8BB6EEE9-AF35-4E67-98F1-D901D6743094},Womens Bay,CDP,Place of Interest,Kodiak Island Borough,"Koniag, Incorporated",Kodiak Area Native Association,Kodiak Area Native Association,Kodiak Island Borough School District,Gulf Coast Region,Gulf Coast Maritime,Kodiak,Gulf Coast Economic Region,Southwest Alaska Municipal Conference,Kodiak - 303,31,028S,020W,S,0,0
72481.1057280804,890170.012883828,1924,{E9058891-286D-4157-9647-CD6050993960},Afognak,Locality,Place of Interest,Kodiak Island Borough,"Koniag, Incorporated",Kodiak Area Native Association,Kodiak Area Native Association,,Gulf Coast Region,Gulf Coast Maritime,Kodiak,Gulf Coast Economic Region,Southwest Alaska Municipal Conference,Kodiak - 303,13,025S,022W,S,,
180877.748212484,1275095.13493074,1925,{F3B878CB-1AAF-4507-AFDB-6F4B0A6C751D},Alexander Creek,Locality,Place of Interest,Matanuska-Susitna Borough,"Cook Inlet Region, Incorporated","Eastern Aleutian Tribes, Incorporated","Cook Inlet Tribal Council, Incorporated",,Southcentral Region,Transitional,Railbelt,Anchorage/Mat-Su Economic Region,,Anchorage - 301,6,015N,007W,S,,
117646.359142503,2265293.8585107,1926,{15E0FA55-2267-4960-928D-990DA22C2D43},Alpine,Locality,Place of Interest,North Slope Borough,Arctic Slope Regional Corporation,"Tanana Chiefs Conference, Department of Health Services","Arctic Slope Native Association, Limited",,Northern Region,Arctic,North Slope,Northern Economic Region,,Barrow - 413,32,012N,005E,U,,
1111716.766134,1093027.65444088,1927,{264BA029-8F71-450A-942F-FA605B96F137},Auke Bay,Locality,Place of Interest,City and Borough of Juneau,Sealaska Corporation,Southeast Alaska Regional Health Consortium,Central Council of the Tlingit and Haida Indian Tribes of Alaska,Juneau Borough School District,Southeast Region,Southeast Maritime,Southeast,Southeast Economic Region,,Juneau - 101,27,040S,065E,C,,
-32213.032609164,799243.790544822,1928,{51F92D19-8E24-4522-B62B-EA2524B4E516},Ayakulik,Locality,Place of Interest,Kodiak Island Borough,"Koniag, Incorporated",Kodiak Area Native Association,Kodiak Area Native Association,,Gulf Coast Region,Gulf Coast Maritime,Kodiak,Gulf Coast Economic Region,Southwest Alaska Municipal Conference,Kodiak - 303,28,034S,033W,S,,
-511523.25954914,594822.391934288,1929,{385A78C0-3F4F-4A2C-B935-ECC9E8305CAA},Belkofski,Locality,Place of Interest,Aleutians East Borough,Aleut Corporation,"Aleutian Pribilof Islands Association, Incorporated","Aleutian Pribilof Islands Association, Incorporated",,Southwest Region,Southwest Maritime,Aleutians,Southwest Economic Region,Southwest Alaska Municipal Conference,Aleutian Islands - 305,9,059S,084W,S,0,0
239475.154008878,1277980.59331584,1930,{C753E53C-E790-4D8B-9C86-48B540A139F7},Birchwood,Locality,Place of Interest,Municipality of Anchorage,"Cook Inlet Region, Incorporated","Council of Athabascan Tribal Governments, Incorporated","Cook Inlet Tribal Council, Incorporated",Anchorage School District,Southcentral Region,Transitional,Railbelt,Anchorage/Mat-Su Economic Region,Anchorage Economic Development Corporation,Anchorage - 301,8,015N,001W,S,,
-361002.814432681,1794292.97269381,1931,{DDD5F954-2B31-49D1-9B59-06A536708CB0},Candle,Locality,Place of Interest,Northwest Arctic Borough,"NANA Regional Corporation, Incorporated",Maniilaq Association,Maniilaq Association,,Northwest Region,Arctic,Northwest Arctic,Northern Economic Region,Northwest Arctic Borough Economic Development Council,Nome - 201,24,006N,016W,K,0,0
-494153.901226475,2147218.6806878,1932,{0293B806-F9C9-4353-BA1F-83ED22564EB0},Cape Lisburne,Locality,Place of Interest,North Slope Borough,Arctic Slope Regional Corporation,"Arctic Slope Native Association, Limited","Arctic Slope Native Association, Limited",,Northern Region,Arctic,North Slope,Northern Economic Region,,Barrow - 413,32,006S,060W,U,,
638543.564807164,1175806.4753165,1933,{BF09E142-4B49-4FD5-B2E5-63AC8854E528},Cape Yakataga,Locality,Place of Interest,City and Borough of Yakutat,Chugach Alaska Corporation,Chugachmiut,Chugachmiut,,Southeast Region,Southeast Maritime,Southeast,Southeast Economic Region,Southeast Conference,Cordova - 306,25,021S,017E,C,,
237716.200426471,1273503.83411811,1934,{E1126274-8E5A-4696-914E-4CBC91C33643},Chugiak,Locality,Place of Interest,Municipality of Anchorage,"Cook Inlet Region, Incorporated",Yukon-Kuskokwim Health Corporation,"Cook Inlet Tribal Council, Incorporated",Anchorage School District,Southcentral Region,Transitional,Railbelt,Anchorage/Mat-Su Economic Region,Anchorage Economic Development Corporation,Anchorage - 301,19,015N,001W,S,,
260017.169094229,1295081.72304061,1935,{D002FD44-4D3F-4469-A0F3-C616C192C566},Circle View Stampede,Locality,Place of Interest,Matanuska-Susitna Borough,"Cook Inlet Region, Incorporated","Council of Athabascan Tribal Governments, Incorporated","Cook Inlet Tribal Council, Incorporated",Matanuska-Susitna Borough School District,Southcentral Region,Transitional,Railbelt,Anchorage/Mat-Su Economic Region,,Palmer - 311,21,017N,002E,S,,
232703.191938075,1596422.62540636,1936,{EDA4CF54-30B2-4BD0-9587-8C4C2B8F39D3},Clear,Locality,Place of Interest,Denali Borough,"Doyon, Limited",Bristol Bay Area Health Corporation,Tanana Chiefs Conference,,Interior Region,Continental,Railbelt,Interior Economic Region,,Nenana - 414,5,008S,008W,F,,
1129708.66151453,1087835.24611806,1937,{5C5B2A9F-554B-4E45-BCE1-FC861227421C},Douglas,Locality,Place of Interest,City and Borough of Juneau,Sealaska Corporation,Southeast Alaska Regional Health Consortium,Central Council of the Tlingit and Haida Indian Tribes of Alaska,Juneau Borough School District,Southeast Region,Southeast Maritime,Southeast,Southeast Economic Region,Southeast Conference,Juneau - 101,26,041S,067E,C,,
237525.488448193,1267348.44888482,1938,{4B5629C0-F411-485E-B5C2-E5C9EADD9869},Eagle River,Locality,Place of Interest,Municipality of Anchorage,"Cook Inlet Region, Incorporated",Southcentral Foundation,"Cook Inlet Tribal Council, Incorporated",Anchorage School District,Southcentral Region,Transitional,Railbelt,Anchorage/Mat-Su Economic Region,Anchorage Economic Development Corporation,Anchorage - 301,12,014N,002W,S,,
246213.764030925,1284301.7030295,1939,{CA7C607D-F2E8-455F-8B9F-08F7B2BB7215},Eklutna,Locality,Place of Interest,Municipality of Anchorage,"Cook Inlet Region, Incorporated",Bristol Bay Area Health Corporation,"Cook Inlet Tribal Council, Incorporated",Anchorage School District,Southcentral Region,Transitional,Railbelt,Anchorage/Mat-Su Economic Region,Anchorage Economic Development Corporation,Anchorage - 301,24,016N,001W,S,,
301242.361861717,1666283.73876794,1940,{3D0376C5-5127-4959-91EA-4BDA2B041AD6},Fort Wainwright,Locality,Place of Interest,Fairbanks North Star Borough,"Doyon, Limited",Southcentral Foundation,Tanana Chiefs Conference,Fairbanks North Star Borough School District,Interior Region,Continental,Railbelt,Interior Economic Region,Fairbanks North Star Borough Economic Development Commission,Fairbanks - 401,13,001S,001W,F,,
262653.505677014,1230166.70557979,1941,{CD547D99-6D12-4842-81D6-4087A40EA80A},Girdwood,Locality,Place of Interest,Municipality of Anchorage,"Cook Inlet Region, Incorporated",Southcentral Foundation,"Cook Inlet Tribal Council, Incorporated",Anchorage School District,Southcentral Region,Transitional,Railbelt,Anchorage/Mat-Su Economic Region,Anchorage Economic Development Corporation,Anchorage - 301,17,010N,002E,S,,
139054.108442029,1055138.12759386,1942,{360ADAD3-3D36-4FBD-B83A-DECC5AF63581},Jakolof Bay,Locality,Place of Interest,Kenai Peninsula Borough,"Cook Inlet Region, Incorporated",Bristol Bay Area Health Corporation,"Cook Inlet Tribal Council, Incorporated",,Gulf Coast Region,Gulf Coast Maritime,Railbelt,Gulf Coast Economic Region,Kenai Peninsula Economic Development District,Seldovia - 313,20,008S,013W,S,,
14235.4931720284,761503.129363902,1943,{298443C2-18A4-45F6-B8AD-A9BB1745B73A},Kaguyak,Locality,Place of Interest,Kodiak Island Borough,"Koniag, Incorporated",Kodiak Area Native Association,Kodiak Area Native Association,,Gulf Coast Region,Gulf Coast Maritime,Kodiak,Gulf Coast Economic Region,Southwest Alaska Municipal Conference,Kodiak - 303,30,038S,028W,S,0,0
1041546.65601907,1173104.96179083,1944,{0E1213D7-970C-4532-B874-5742D6D4989B},Haines,CDP,Place of Interest,Haines Borough,Sealaska Corporation,Southeast Alaska Regional Health Consortium,Central Council of the Tlingit and Haida Indian Tribes of Alaska,Haines Borough School District,Southeast Region,Southeast Maritime,Southeast,Southeast Economic Region,Southeast Conference,Haines - 106,34,030S,059E,C,,
1303729.80368706,820922.507807993,1947,{C57E573B-CD8F-4087-A4BC-FDD914C2B1E0},Klawock Lake,Unincorporated,Community,Prince of Wales-Hyder Census Area,Sealaska Corporation,Southeast Alaska Regional Health Consortium,Central Council of the Tlingit and Haida Indian Tribes of Alaska,,Southeast Region,Southeast Maritime,Southeast,Southeast Economic Region,Southeast Conference,Ketchikan - 102,20,073S,082E,C,0,0
224056.214300624,1259961.58589164,1951,{3A66DA74-669C-477F-B7DF-732C814AA38A},Joint Base Elmendorf-Richardson,Locality,Place of Interest,Municipality of Anchorage,"Cook Inlet Region, Incorporated",Bristol Bay Area Health Corporation,"Cook Inlet Tribal Council, Incorporated",Anchorage School District,Southcentral Region,Transitional,Railbelt,Anchorage/Mat-Su Economic Region,Anchorage Economic Development Corporation,Anchorage - 301,36,014N,003W,S,,
247676.573852584,1298588.90493292,1952,{84B4826F-176E-4EF4-B844-179B36558677},South Lakes,CDP,Place of Interest,Matanuska-Susitna Borough,"Cook Inlet Region, Incorporated",,"Cook Inlet Tribal Council, Incorporated",Matanuska-Susitna Borough School District,Southcentral Region,Transitional,Railbelt,Anchorage/Mat-Su Economic Region,,Palmer - 311,4,017N,001E,S,,
247687.810117119,1302044.81289611,1953,{DCAD0CFE-6A84-4C8F-9B32-597927D02D3A},North Lakes,CDP,Place of Interest,Matanuska-Susitna Borough,"Cook Inlet Region, Incorporated",,"Cook Inlet Tribal Council, Incorporated",Matanuska-Susitna Borough School District,Southcentral Region,Transitional,Railbelt,Anchorage/Mat-Su Economic Region,,Palmer - 311,4,017N,001E,S,,
96740.7237882481,869303.505791179,1954,{F4E131A4-D045-4C7B-BE4E-02795735ED5A},Mill Bay,CDP,Place of Interest,Kodiak Island Borough,"Koniag, Incorporated",Kodiak Area Native Association,Kodiak Area Native Association,Kodiak Island Borough School District,Gulf Coast Region,Gulf Coast Maritime,Kodiak,Gulf Coast Economic Region,Southwest Alaska Municipal Conference,Kodiak - 303,22,028S,020W,S,,
210115.288997908,1344237.6523176,1956,{E52E36F1-45AB-411B-A62D-6EC2D3DD6E25},Caswell,Locality,Place of Interest,Matanuska-Susitna Borough,"Cook Inlet Region, Incorporated",Southcentral Foundation,"Cook Inlet Tribal Council, Incorporated",Matanuska-Susitna Borough School District,Southcentral Region,Transitional,Railbelt,Anchorage/Mat-Su Economic Region,,Palmer - 311,,,,,,
612762.782281341,1702592.27570171,1959,{F6BC6030-25E0-4E0A-BA46-B294A0338BDA},Eagle Village,Unincorporated CDP,Community,Southeast Fairbanks Census Area,"Doyon, Limited","Tanana Chiefs Conference, Department of Health Services",Tanana Chiefs Conference,Alaska Gateway School District,Interior Region,Continental,Yukon-Koyukuk/Upper Tanana,Interior Economic Region,,Fairbanks - 401,33,001S,033E,F,,
