X,Y,OBJECTID,CommunityName,Resource,DataYear,Units,ReportedNo_inUnits,Reported_Lbs,AvgHH_Lbs,EstNo_inUnits,LowerCIAmt,UpperCLAmt,Estimated_Lbs,LowerCI_Lbs,UpperCI_Lbs,PerCapita_Harvest,CI_95Pcnt,created_user,created_date,last_edited_user,last_edited_date,GlobalID,Percent_HH_AttemptingHarvest,Percent_HH_Using,Percent_Harvest,Percent_HH_GiveAway,Percent_HH_Received,Conversion_Units_to_Pounds
-16717050.1891427,9742232.5129247,13014,Rampart,Unknown Trout,2014,Ind.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{48CA2821-4D1A-40F6-AE1B-D9F1C1E9EEBC},0,0,0,0,0,1.4
-16717050.1891427,9742232.5129247,13015,Rampart,Whitefish,2014,Lbs.,170,382,54.6,709.4,382,1508.894,709.4,382,1508.894,18.19048,1.127,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{8115560A-7D8B-48D3-9D49-57E5D0C8F402},42.9,57.1,42.9,28.6,28.6,3
-16717050.1891427,9742232.5129247,13016,Rampart,Broad Whitefish,2014,Ind.,80,112,16,148.6,80,333.9042,208,112,467.376,5.333333,1.247,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{5AAC7B41-3804-4FEC-B8A0-A7BFB5181D16},28.6,42.9,28.6,14.3,28.6,1.4
-16717050.1891427,9742232.5129247,13017,Rampart,Cisco,2014,Lbs.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{081D0286-EDC4-4401-B068-95D25B2809C4},0,0,0,0,0,
-16717050.1891427,9742232.5129247,13018,Rampart,Least Cisco,2014,Ind.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{B14C891F-7F45-4646-ACC4-BFB405ED6120},0,0,0,0,0,1
-16717050.1891427,9742232.5129247,13019,Rampart,Humpback Whitefish,2014,Ind.,90,270,38.6,167.1,90,347.9022,501.4,270,1043.915,12.85714,1.082,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{9BFF51D6-A409-425D-AC3C-BAF0E264C361},42.9,42.9,42.9,28.6,14.3,3
-16717050.1891427,9742232.5129247,13020,Rampart,Round Whitefish,2014,Ind.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{3314CBF6-F2D2-4300-9F8F-87F168336036},0,0,0,0,0,0.5
-16717050.1891427,9742232.5129247,13021,Rampart,Unknown Whitefish,2014,Ind.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{14F61590-510C-49B4-AE5E-EF10F2F9EA75},0,0,0,0,0,2.513661
-16717050.1891427,9742232.5129247,13022,Rampart,Clams,2014,Lbs.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{73E831AD-48B5-4D60-A366-0F59286E5F04},0,0,0,0,0,3
-16717050.1891427,9742232.5129247,13023,Rampart,Butter Clams,2014,Gal.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{27AE9F8B-8003-4849-88AD-35A3089AF3BC},0,0,0,0,0,3
-16717050.1891427,9742232.5129247,13024,Rampart,Freshwater Clams,2014,Gal.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{01D9893F-D907-4E62-A5E3-5893CD8E8051},0,0,0,0,0,3
-16717050.1891427,9742232.5129247,13025,Rampart,Razor Clams,2014,Gal.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{89CF746E-D0D8-4DF9-AC39-F32A2D24FD51},0,0,0,0,0,3
-16717050.1891427,9742232.5129247,13026,Rampart,Unknown Clams,2014,Gal.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{3DA60127-4883-4038-803A-5B38B0E7ADC5},0,0,0,0,0,3
-16717050.1891427,9742232.5129247,13027,Rampart,Crabs,2014,Lbs.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{3B829AF0-7226-4504-B376-52CDDA7AC778},0,0,0,0,0,2.1
-16717050.1891427,9742232.5129247,13028,Rampart,Dungeness Crab,2014,Ind.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{053243AC-D1AE-436D-827B-EDFC35DB2AAA},0,0,0,0,0,0.7
-16717050.1891427,9742232.5129247,13029,Rampart,King Crab,2014,Ind.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{F21ACC16-4FAF-44B9-8863-8F745A6D0FEA},0,0,0,0,0,2.1
-16717050.1891427,9742232.5129247,13030,Rampart,Tanner Crab,2014,Ind.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{409DAB7D-6149-42B1-9945-38111831FD6A},0,0,0,0,0,1.6
-17514413.7748041,8807696.69847597,13031,Red Devil,Fish,2009,Lbs.,7062.043,7062.043,642.004,8346,7062,13280,8346,7062,13280,261.5572,0.59,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{319C2BA3-5653-4C14-998D-8879FC348F43},100,100,81.82,27.27,81.82,
-17514413.7748041,8807696.69847597,13032,Red Devil,Salmon,2009,Ind.,656.5667,3826.714,347.8831,776,657,996,4522,3827,5802,141.7301,0.28,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{71D3A856-ED2A-4F34-B5F8-A215CBFCEA2C},100,100,72.73,18.18,63.64,
-17514413.7748041,8807696.69847597,13033,Red Devil,Chum Salmon,2009,Ind.,173.5,885.891,80.53555,205,174,280,1047,886,1429,32.81078,0.36,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{BFECCE0D-B84F-46BD-A31A-B89325F4A2CE},54.55,54.55,54.55,9.09,9.09,5.106
-17514413.7748041,8807696.69847597,13034,Red Devil,Coho Salmon,2009,Ind.,83.4,472.2525,42.93204,99,83,136,558,472,768,17.49083,0.38,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{366E5CAA-1E91-4F98-86E6-58FDA957A1D4},54.55,54.55,45.45,9.09,27.27,5.6625
-17514413.7748041,8807696.69847597,13035,Red Devil,Chinook Salmon,2009,Ind.,125.5556,1187.756,107.9778,148,126,202,1404,1188,1914,43.99095,0.36,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{1A3A31AF-369D-45C7-ACC3-283B22DEAE08},72.73,72.73,45.45,18.18,45.45,9.46
-17514413.7748041,8807696.69847597,13036,Red Devil,Pink Salmon,2009,Ind.,15,38.325,3.484091,18,15,30,45,38,76,1.419444,0.68,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{6722ABD7-953E-40C7-9A71-5CEE587AC8B5},18.18,18.18,18.18,0,9.09,2.555
-17514413.7748041,8807696.69847597,13037,Red Devil,Sockeye Salmon,2009,Ind.,259.1111,1242.49,112.9536,306,259,437,1468,1242,2095,46.01814,0.43,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{317F6070-8F1E-45BF-B080-8C07632A6D39},72.73,72.73,63.64,18.18,45.45,4.7952
-17514413.7748041,8807696.69847597,13038,Red Devil,Unknown Salmon,2009,Ind.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{276A5CDF-B9F4-4A83-B137-6C50ACE42DE7},18.18,18.18,0,0,18.18,
-17514413.7748041,8807696.69847597,13039,Red Devil,Non-Salmon Fish,2009,Lbs.,3235.33,3235.33,294.1209,3824,3235,6653,3824,3235,6653,119.827,0.74,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{DC2B4D5B-508A-4219-9062-974DBD0C1F80},100,100,81.82,27.27,81.82,
-17514413.7748041,8807696.69847597,13040,Red Devil,Smelt,2009,Ind.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{7C359BB0-B9FB-46DF-8DA5-D98B2DDF59E0},0,0,0,0,0,
-17514413.7748041,8807696.69847597,13041,Red Devil,Lamprey,2009,Ind.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{33B9B759-ACE3-48D5-BAB9-6E306B3D0A4E},0,0,0,0,0,
-17514413.7748041,8807696.69847597,13042,Red Devil,Blackfish,2009,Ind.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{699DAA73-53E0-40D5-8600-1072275B4B5A},0,0,0,0,0,
-17514413.7748041,8807696.69847597,13043,Red Devil,Burbot,2009,Ind.,5,12,1.090909,6,5,11,14,12,26,0.4444444,0.87,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{AE6CE290-F504-467D-BD0D-9E139D7710B2},18.18,18.18,9.09,0,9.09,2.4
-17514413.7748041,8807696.69847597,13044,Red Devil,Char,2009,Ind.,42,37.8,3.436364,50,42,72,45,38,64,1.4,0.44,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{D74C4D3E-47C8-4B75-BA4B-F989029279A0},36.36,36.36,36.36,0,0,
-17514413.7748041,8807696.69847597,13045,Red Devil,Dolly Varden,2009,Ind.,42,37.8,3.436364,50,42,72,45,38,64,1.4,0.44,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{95114800-3E88-4B0B-88F5-8D7284D95F05},36.36,36.36,36.36,0,0,0.9
-17514413.7748041,8807696.69847597,13046,Red Devil,Lake Trout,2009,Ind.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{006496E6-145C-41A4-8C86-BDDCD0B1107B},0,0,0,0,0,
-17514413.7748041,8807696.69847597,13047,Red Devil,Grayling,2009,Ind.,269.5,188.65,17.15,318,270,385,223,189,270,6.987037,0.21,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{A15BD3B9-0089-4867-94AF-0717BABB8BF9},90.91,90.91,81.82,9.09,36.36,0.7
-17514413.7748041,8807696.69847597,13048,Red Devil,Northern Pike,2009,Ind.,160,720,65.45454,189,160,343,851,720,1545,26.66667,0.82,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{266405E7-71AF-4DB9-8E5D-FFF2F3AE7BAC},36.36,36.36,36.36,18.18,0,4.5
-17514413.7748041,8807696.69847597,13049,Red Devil,Sheefish,2009,Ind.,203,1218,110.7273,240,203,356,1439,1218,2137,45.11111,0.48,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{0A5D65C1-3236-45E2-9DCE-E6D6309C9810},63.64,63.64,45.45,18.18,36.36,6
-17514413.7748041,8807696.69847597,13050,Red Devil,Trout,2009,Ind.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{CC43684A-E109-4800-ACC8-E84FE635DA39},0,0,0,0,0,
-17514413.7748041,8807696.69847597,13051,Red Devil,Rainbow Trout,2009,Ind.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{9301C977-5BE9-4F29-A359-19BD81C5801C},0,0,0,0,0,
-17514413.7748041,8807696.69847597,13052,Red Devil,Unknown Trout,2009,Ind.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{935EBC18-07B6-4F98-A4D9-FDAA76724589},0,0,0,0,0,
-17514413.7748041,8807696.69847597,13053,Red Devil,Whitefish,2009,Ind.,2041.6,1058.88,96.26182,2413,2042,4510,1251,1059,2339,39.21778,0.87,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{8C47DD9B-3ED8-44F4-BD3C-830C89601CC0},90.91,90.91,54.55,18.18,63.64,
-17514413.7748041,8807696.69847597,13054,Red Devil,Broad Whitefish,2009,Ind.,24.2,33.88,3.08,29,24,37,40,34,52,1.254815,0.29,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{17480690-B8F0-4176-945E-3024D82CF569},81.82,81.82,54.55,18.18,45.45,1.4
-17514413.7748041,8807696.69847597,13055,Red Devil,Cisco,2009,Ind.,9,9.8,0.8909091,11,9,18,12,10,19,0.362963,0.67,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{A86EA98B-E4B7-4CFF-85E9-ADFC7F7D7C15},18.18,18.18,18.18,0,9.09,
-17514413.7748041,8807696.69847597,13056,Red Devil,Bering Cisco,2009,Ind.,2,2.8,0.2545455,2,2,4,3,3,6,0.1037037,0.87,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{EC91E437-5022-42D7-BDF2-41902F3ED32F},9.09,9.09,9.09,0,0,1.4
-17514413.7748041,8807696.69847597,13057,Red Devil,Least Cisco,2009,Ind.,7,7,0.6363636,8,7,15,8,7,15,0.2592593,0.87,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{F8378753-8281-4485-85C8-A8C6DBBE7880},9.09,9.09,9.09,0,9.09,1
-17514413.7748041,8807696.69847597,13058,Red Devil,Humpback Whitefish,2009,Ind.,4.4,13.2,1.2,5,4,8,16,13,23,0.4888889,0.5,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{FC044E94-CCE6-4A00-894F-CF32B4F1F64F},27.27,27.27,27.27,18.18,9.09,3
-17514413.7748041,8807696.69847597,13059,Red Devil,Round Whitefish,2009,Ind.,2004,1002,91.09091,2368,2004,4438,1184,1002,2219,37.11111,0.87,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{EB3650B4-0F93-4D99-B5D2-4CAF8504A7B2},27.27,27.27,27.27,9.09,9.09,0.5
-17514413.7748041,8807696.69847597,13060,Red Devil,Unknown Whitefish,2009,Ind.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{31F5E66B-19A5-4F64-BBC7-196170622FDB},9.09,9.09,0,0,9.09,
-17514413.7748041,8807696.69847597,13061,Red Devil,Clams,2009,Gal.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{2A5862AB-99CE-443C-A77A-8EAF59C87EB6},0,0,0,0,0,
-17514413.7748041,8807696.69847597,13062,Red Devil,Crabs,2009,Ind.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{22648A19-4FBD-4420-A0D5-8801D05C6A9D},0,0,0,0,0,
-17308950.6609477,9540015.86793776,13064,Ruby city,Fish,2006, ,595,2182.9,42,743,621,866,2728,2279,3178,15.2,0.16,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{7EBC0790-B315-44D9-BFE7-EB149A05C2BE},32.7,50,32.7,11.5,32.7,
-17308950.6609477,9540015.86793776,13065,Ruby city,Non-Salmon Fish,2006, ,595,2182.9,42,743,621,866,2728,2279,3178,15.2,0.16,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{C341C568-D7D7-4A02-81F0-FB57B0880786},32.7,50,32.7,11.5,32.7,
-17308950.6609477,9540015.86793776,13066,Ruby city,Blackfish,2006,Ind.,1,1,0,1,1,1,1,1,1,0,0.54,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{D90542B6-0ABF-41B1-B048-BD4F70814041},1.9,1.9,1.9,0,0,
-17308950.6609477,9540015.86793776,13067,Ruby city,Burbot,2006,Ind.,22,52.8,1,27,22,35,66,52,84,0.4,0.28,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{1AC6C373-B237-448D-83AA-0789585413A2},11.5,7.7,11.5,5.8,0,2.4
-17308950.6609477,9540015.86793776,13068,Ruby city,Grayling,2006,Ind.,73,51.1,1,91,73,115,63,51,80,0.4,0.26,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{ADDD407D-77A4-453A-AC34-959B4C03F4AF},11.5,13.5,11.5,3.8,5.8,0.7
-17308950.6609477,9540015.86793776,13069,Ruby city,Pike,2006,Ind.,62,279,5.4,77,63,91,348,284,413,1.9,0.18,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{4D94DC30-CADD-4BB2-B806-F75621C743D6},17.3,23.1,17.3,3.8,11.5,4.5
-17308950.6609477,9540015.86793776,13070,Ruby city,Sheefish,2006,Ind.,159,954,18.3,198,168,229,1192,1010,1374,6.6,0.15,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{13A25CF4-D6D8-49A7-9BEF-A5A53892DB52},26.9,38.5,26.9,9.6,23.1,6
-17308950.6609477,9540015.86793776,13071,Ruby city,Whitefish,2006,Ind.,278,845,16.3,347,278,452,1056,845,1375,5.9,0.3,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{5CF98FC1-CB21-4B50-BB15-9AD42AA94447},15.4,21.2,15.4,9.6,11.5,
-17308950.6609477,9540015.86793776,13072,Ruby city,Broad Whitefish,2006,Ind.,11,44,0.8,13,11,19,55,44,75,0.3,0.38,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{4CE13E25-3416-42AF-82D5-B798BB34DCD7},5.8,7.7,3.8,5.8,3.8,4
-17308950.6609477,9540015.86793776,13073,Ruby city,Cisco,2006,Ind.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{AC15F988-259E-4513-A71A-80D1C8C307CE},0,0,0,0,0,
-17308950.6609477,9540015.86793776,13074,Ruby city,Bering Cisco,2006,Ind.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{0DB80ADF-6B19-414C-BE71-0C6001EA4FD7},0,0,0,0,0,1.4
-17308950.6609477,9540015.86793776,13075,Ruby city,Least Cisco,2006,Ind.,0,0,0,0,0,0,0,0,0,0,0,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{410A6BB4-2FCC-4251-8660-0E57765C9386},0,0,0,0,0,1
-17308950.6609477,9540015.86793776,13076,Ruby city,Humpback Whitefish,2006,Ind.,239,717,13.8,298,239,403,896,717,1210,5,0.35,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{3446171C-EDA9-47D3-9C56-2EBD57B3F5CB},13.5,19.2,11.5,7.7,9.6,3
-17308950.6609477,9540015.86793776,13077,Ruby city,Unknown Whitefish,2006,Ind.,28,84,1.6,35,28,49,105,84,148,0.6,0.41,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{4091728E-44F8-497B-8393-256BF702A448},3.8,3.8,3.8,1.9,1.9,3
-17308950.6609477,9540015.86793776,13078,Ruby city,Fish,2010,,4750.4,25899.11,551.0449,6676.27,6638.348,6714.191,36379.58,25899.11,50017.79,202.3959,0.3748864,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{0FFD03F9-6B22-4781-8895-5FE46FF05DAA},59.57,89.36,53.19,55.32,70.21,5.449089
-17308950.6609477,9540015.86793776,13079,Ruby city,Salmon,2010,,3539,22841.01,485.9789,4969.66,4937.431,5001.888,32074.61,22841.01,45802.9,178.4454,0.4280113,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{91E6C0CE-68DC-4191-8503-7B5ED69FB727},48.94,85.11,44.68,40.43,55.32,6.454085
-17308950.6609477,9540015.86793776,13080,Ruby city,Chum Salmon,2010,,1948,9903.242,210.7073,2735.489,2711.599,2759.38,13906.68,9903.242,21922.79,77.36908,0.5764213,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{4FB75C9B-D92F-452B-A331-789B6BEF7214},40.43,55.32,38.3,17.02,23.4,5.0838
-17308950.6609477,9540015.86793776,13083,Ruby city,Unknown Chum,2010,Ind.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{7A65C2A8-FD3A-49CC-A297-D68EB18E76E9},0,0,0,0,0,
-17308950.6609477,9540015.86793776,13084,Ruby city,Coho Salmon,2010,Ind.,501,2649.038,56.3625,703.5319,501,1013.162,3719.925,2649.038,5357.095,20.69561,0.4401082,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{28C92B34-FCB5-4546-A1A5-89E59A82D0E8},21.28,36.17,21.28,12.77,14.89,5.2875
-17308950.6609477,9540015.86793776,13085,Ruby city,Pink Salmon,2010,Ind.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{C5103771-05EA-4A4C-9331-5FD9D165DAC2},0,0,0,0,0,
-17308950.6609477,9540015.86793776,13086,Ruby city,Chinook Salmon,2010,Ind.,1090,10288.73,218.9091,1530.638,1090,2082.265,14448,10288.73,19654.92,80.38068,0.3603903,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{773A0774-C5CA-4809-82E0-12FB31CB5C25},44.68,76.6,40.43,31.91,46.81,9.4392
-17308950.6609477,9540015.86793776,13087,Ruby city,Sockeye Salmon,2010,Ind.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{E3E6DC88-D3F2-42D2-A1F8-A957D9B8A8F2},0,0,0,0,0,
-17308950.6609477,9540015.86793776,13088,Ruby city,Unknown Salmon,2010,Ind.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{2FADA8DF-51A4-46D7-A7A3-2C26B5E5F17E},2.13,0,0,0,0,
-17308950.6609477,9540015.86793776,13089,Ruby city,Non-Salmon Fish,2010,,1211.4,3058.1,65.06596,1706.61,1698.616,1714.604,4304.977,3058.1,5635.827,23.95051,0.3091424,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{DB094328-E68B-4149-A438-8DEF4D0C0064},53.19,78.72,44.68,34.04,55.32,2.522531
-17308950.6609477,9540015.86793776,13090,Ruby city,Herring,2010,Gal.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{50B87566-44D7-4887-9BAE-E5A56BF181C0},0,0,0,0,0,
-17308950.6609477,9540015.86793776,13091,Ruby city,Smelt,2010,,0,0,0,0,0,0,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{9A47CBD7-337B-443B-ADED-D947AD6DD965},0,0,0,0,0,
-17308950.6609477,9540015.86793776,13092,Ruby city,Rainbow Smelt,2010,Gal.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{3A973A37-A6F9-490F-B011-F3F7762BE2D3},0,0,0,0,0,
-17308950.6609477,9540015.86793776,13093,Ruby city,Cod,2010,,0,0,0,0,0,0,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{42C665E1-402F-49C8-8B81-A576DC78F723},0,0,0,0,0,
-17308950.6609477,9540015.86793776,13094,Ruby city,Pacific Tom Cod,2010,Ind.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{97688980-B6FB-40E9-8A92-71864E1E3B53},0,0,0,0,0,
-17308950.6609477,9540015.86793776,13095,Ruby city,Saffron Cod,2010,Ind.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{7C1FA8DF-DA2B-4D02-A520-4DA5BDD5C664},0,0,0,0,0,
-17308950.6609477,9540015.86793776,13096,Ruby city,Halibut,2010,Lbs.,113.4,113.4,2.412766,159.2426,113.4,331.2254,159.2426,113.4,331.2254,0.8859375,1.080006,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{2D68099E-DB44-4124-AAD0-607B102BDE6A},2.13,23.4,2.13,6.38,21.28,1
-17308950.6609477,9540015.86793776,13097,Ruby city,Lamprey,2010,Ind.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{103E3411-E420-425A-ADD7-E358D5BEE041},0,0,0,0,0,
-17308950.6609477,9540015.86793776,13098,Ruby city,Stickleback (needlefish),2010,Gal.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{BA15980F-ABFE-461A-AAF6-6E2EB8C84C4D},0,0,0,0,0,
-17308950.6609477,9540015.86793776,13099,Ruby city,Blackfish,2010,Lbs.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{E80DBA64-EC26-448D-BF27-DC029295926F},0,0,0,0,0,
-17308950.6609477,9540015.86793776,13100,Ruby city,Burbot,2010,Ind.,8,19.2,0.4085106,11.23404,8,19.43785,26.9617,19.2,46.65086,0.15,0.7302637,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{60703FFA-72F4-4B2D-9E48-9DDB9B2BFE06},6.38,8.51,6.38,2.13,2.13,2.4
-17308950.6609477,9540015.86793776,13101,Ruby city,Char,2010,,15,16.5,0.3510638,21.06383,20.86106,21.2666,23.17021,16.5,37.8916,0.1289063,0.6353583,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{6624067C-47F5-400F-AD7D-F70C04A66D20},6.38,8.51,6.38,4.26,2.13,1.1
-17308950.6609477,9540015.86793776,13102,Ruby city,Dolly Varden,2010,Ind.,9,8.1,0.1723404,12.6383,9,22.72313,11.37447,8.1,20.45082,0.06328125,0.7979581,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{A0E29D80-9D16-4D35-9B2A-D7397D88B7BA},4.26,6.38,4.26,2.13,2.13,0.9
-17308950.6609477,9540015.86793776,13103,Ruby city,Lake Trout,2010,Ind.,6,8.4,0.1787234,8.425532,6,17.52516,11.79574,8.4,24.53522,0.065625,1.080006,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{87727626-32CB-44C8-BDE7-FA1E2D645511},2.13,2.13,2.13,2.13,0,1.4
-17308950.6609477,9540015.86793776,13104,Ruby city,Unknown Char,2010,Ind.,0,0,0,0,,,0,,,0,,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{DE7A99B5-8149-4B3B-96BA-2F68354ADEDE},0,0,0,0,0,
-17308950.6609477,9540015.86793776,13105,Ruby city,Grayling,2010,Ind.,71,49.7,1.057447,99.70213,71,180.7302,69.79149,49.7,126.5111,0.3882813,0.8127016,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{8670D685-7718-4B18-8338-1BAF0A21DED5},10.64,14.89,6.38,2.13,8.51,0.7
-17308950.6609477,9540015.86793776,13106,Ruby city,Northern Pike,2010,Ind.,151,679.5,14.45745,212.0426,151,312.0745,954.1915,679.5,1404.335,5.308594,0.4717539,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{F9F0C60B-D495-4048-B374-BEB58AEA36A8},19.15,25.53,19.15,6.38,8.51,4.5
-17308950.6609477,9540015.86793776,13107,Ruby city,Sheefish,2010,Ind.,84,504,10.7234,117.9574,84,161.7453,707.7447,504,970.4716,3.9375,0.371217,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{18EFE88B-8226-4124-8422-D7EB7AF2887D},27.66,42.55,23.4,17.02,23.4,6
-17308950.6609477,9540015.86793776,13108,Ruby city,Whitefish,2010,Ind.,769,1675.8,35.65532,1085.367,769,1494.839,2363.875,1675.8,3255.682,13.15129,0.3772652,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{C38BF079-C668-44FD-8D6A-0F3C12A7F1F6},38.3,59.57,34.04,23.4,31.91,2.177949
-17308950.6609477,9540015.86793776,13109,Ruby city,Broad Whitefish,2010,Ind.,292,408.8,8.697872,411.8742,292,578.1455,576.6238,408.8,809.4037,3.208016,0.4036944,,,GIS_OWNER_CDO,2019/04/10 02:50:32+00,{DB1E6387-3244-44A4-9FC6-35E55A6E9226},27.66,44.68,25.53,17.02,23.4,1.4
